id,clean_name
39225,Crunchy bars
39409,Red Potatoes
39147,Hygienic paper
39166,Wipes
39163,cheese without lactose
39162,Provolone cheese
39161,Cat Food
39160,Yellow greenhouse peppers
39157,Snack
39142,Hamburger breads
39224,Licorice
39141,Wiper
39140,Frozen meal
39139,Frozen Pizza
39227,Ground decaffeinated coffee
39228,Ice Sweets
39236,yellow onions
39168,Flavored pale tuna
39170,Meringue lemons tart
39177,Pizza lift
39321,Frozen breaded chicken strips
39178,"Refrigerated orange juice, without pulps"
39182,Pie
39186,Black Forest Smoked Ham Without Nitrite Sliced
39188,Pork lanyard chops
39190,Chocolate and Hazelnut Spread
39192,pineapple
39194,Chips
39199,Mini
39200,Organic Beets
39205,Fruit Cocktail
39216,Lemons
39220,Creamy and light peanut butter
39411,Lemons
39408,vegetable shortening
44126,Yogurt
43430,Antiperspirants
43450,Tea in sachets
43447,Frozen Pizza
43445,Chocolate
43442,Frozen breaded chicken bits
43435,Yogurt without lactose
43432,Deodorant
43428,Batteries
41371,Peanut Butter
43427,couscous
43424,Frozen Pizza
43422,Red Potatoes
43421,Peanut Butter
43413,Gas Drink
43409,Fresh pork fillets
43453,Lozenges
43459,Frozen thin crust pizza
43463,"Refrigerated Orange Juice, with Pulps"
43464,Litter for cats
43465,Peanut Butter
43469,"chopped beef, skinny"
43475,Moisturizes
43483,Cocktail salad rolls
43484,Jam
43488,Chocolate treatments
43490,Laundry Detergent
43492,Frozen Whipped Flooring
43496,Honey
43499,Spread
43406,Cereal
43504,Crunchy bars
43404,White Eggs
43407,"Beef, Cubes with skewers"
41366,Frozen Thai Shrimp
39407,Refrigerated slippers
39349,rhubarbes
39363,Pizza lift
39360,Frozen meal
39356,Peanut Butter
39353,Frozen fruit
39351,Soup
39350,Honey
39347,Laundry Detergent
41364,Ice Dessert
39343,Frozen waffles
39342,Black Forest Smoked Ham Without Nitrite Sliced
39339,Chocolate
39338,Shampoo
39337,Sliced charcuterie
39332,Folly laminated
39326,Chocolate bar
39365,Laundry Detergent
39371,Chocolate
39374,Antiperspirants
39375,Antiperspirants
39378,raspberry
39380,Cats Food
39381,Frozen Beef Bouballs
39386,Frozen Pizza
39387,Moisturizing lotion
39389,Mix for Cappuccino
39391,Greek Yogurt
39394,Hygienic paper
39396,"Chicken, chest, boneless, skinless"
39400,Mixed beans (canned)
39402,Cookies
39369,Jam
39238,Licorice
39307,Batteries
39303,Hygienic paper
39780,Refrigerated fruit juice
39794,Parmesan petals
39787,Erasless Cheese
39784,Rice Drink
39783,Frozen breaded chicken tabs
39782,coconut water
39781,Powder preparation for infants with omega
39680,White Eggs
39676,spinach babies
39491,cracker
39545,Redenbacher's blown corn
39578,Chips
39577,Strawberries
39576,Disinfecting wipes
39796,Creamy Organic Soy Preparation
39799,Hummus
39801,Gluten
39802,Frozen Pizza
39803,Beer
39804,Toothbrush
39806,Peanut Butter
39812,Chewing gum
39814,Grated cheese
39820,Toothpaste
39821,Crunchy natural peanut butter
39823,White baguette or multigrain
39825,Plastic wrap
39833,Spread
39837,Roast counterflide
39570,Shampoo
39561,Pizza lift
39301,Green sprouts
39580,Shampoo
39511,Antisodorific or deodorant
39509,Peanut Butter
39505,cracker
39498,Apples Granny Smith
39495,Mixed beans (canned)
39494,Frozen Organic Atlantic Smoked Salmon
39581,Juices
39560,Lemons
39582,Acetaminophen
39583,Gas Drink
39663,Cranberry Infused Water
39662,DORÉMI cheese (to grill)
39512,Capillary products
39518,Cereal bars
39519,Organic Drink
39527,Margarine
39529,Cranberry Infused Water
39531,"Chicken, chest, boneless, skinless"
39534,Frozen onion washers
39535,Mesclun (mixed lettuce)
39667,Antiperspirants
39544,Biological mature
39546,Black Forest Smoked Ham Without Nitrite Sliced
39548,Small Red Potatoes
39549,Frozen waffles
39550,Antiperspirant or Deodorant
39558,Drain opener
39559,Artesian water
39838,Red Potatoes
39839,Cats Food
39840,Scenery
39247,Chewing gum
39262,Probiotic Kefir
39261,Peanut Butter
39256,Frozen Pizza
39251,Can beer in Canadian
39250,Iced tea
39249,Small Red Potatoes
39245,Natural Source Water
39844,Drain opener
39242,Iced tea
39482,Cookies
39485,Licorice
41363,Fresh Atlantic salmon fillet
39723,Jam
39264,Frozen chicken wings
39265,Chewing gum
39267,Sliced charcuterie
39270,Dietal drink
39277,Ice Cream With Vanilla
39279,Ice Cream With Vanilla
39280,Pizza Flooded thin crust
39281,Licorice
39282,Perfume enhancer for laundry
39285,Smoked beef
39286,Lozenges
39290,Frozen meal
39293,Pâté with three frozen meats
39298,Hearts of Celery
39299,Ice Cream With Vanilla
39754,Peanut Butter
39749,Yellow greenhouse peppers
39706,Chicken Eggs Free
39849,Powder preparation for infants with omega
39776,Cats Food
39774,Cupcakes
39772,Red Peppers of Fields
39766,Black Forest Smoked Ham Without Nitrite Sliced
39681,"chicken, thighs, boned"
39683,Soup
39684,Disinfecting wipes
39685,Peanut Butter
39692,White Eggs
39696,Ice Sweets
39698,Soybean Drink
39699,Powder preparation with Omega for Nurtures
39707,Skim milk
39747,Ice Cream With Vanilla
39715,Sliced charcuterie
39719,Licorice
39678,Frozen fries potatoes
39721,waffles
39726,Laundry Detergent
39727,Frozen meal
39728,sports drink
39729,Smoothie icy bars
39731,Energy bar
39732,Antiperspirants
39737,Instant Coffee
39739,Frozen pie crusts
39742,Scented Rice
43398,Batteries
43322,Chicken spread
43324,Chips
43272,Garlic stick
43287,Sliced charcuterie
43286,Chips
43280,Soap breads
43279,Gluten
43277,Strawberries
43274,Frozen chicken wings
43265,Toothbrush
43245,Sliced charcuterie
43263,Refrigerated slippers
43262,Mouthwash
43258,Red Cherries
43253,Vegetable potato chips
43252,User protector U
43249,Licorice
43288,Yogurt
43290,Licorice
43295,Fruit snack
43298,Beer in cans
43210,Salmon
43209,Sliced drifts
43207,Baby lotion
43205,Textile softening in leaves
43121,Beef concentrated broth
43123,Biscuits
43127,quinoa
43129,Peanut Butter
43135,Peanuts
43136,Protective towels
43139,Hygienic paper
43248,chopped calf
43244,Antiperspirants
42908,"Portions of breaded chicken, frozen"
42936,Tissue Paper
42958,Cereal
42951,Portions of frozen salmon
42944,Natural peanut butter
42943,"Refrigerated orange juice, with pulps"
42940,Smoked sausages coated with frozen dough
42938,Drink for Sports
42931,Crab Flesh
43234,Cats
43105,Beef concentrated broth
42929,Frozen mozzarella sticks
42922,Biscuits
42920,"White eggs, Grade A, Gros Caliber"
42918,Legumes
42916,"calf, stew cubes"
42959,Frozen Dinner
42964,Apple Compote
42968,Acetaminophen
42971,Refrigerated cashew drink
42972,Iced tea
42974,Carrot juice
42935,Jam
43729,Apple Compote
43112,Red Grapes without glitches
43115,Frozen breast breast croquettes
43213,Wiper
43218,Spread
43221,Cookies
43227,Disinfecting wipes
43230,Fresh salmon pâté
43232,cracker
43140,Salsa
43143,Peanut Butter
44254,Acetaminophen
44274,Oil Air Purifier
44270,Chocolate surprise
44268,Gas Drink
44267,Frozen puff pastry
44262,Toothbrush
44257,Mini
44245,Red mango
43150,Preparation for infants A + 2
44239,Cranberry Infused Water
44238,spinach babies
44237,Frozen Dinner
44234,Jam
44233,Disinfecting wipes
44232,Black Forest Smoked Ham Without Nitrite Sliced
44275,Frozen chicken breast bits
44278,Cheese Sticks
44281,Black Forest Smoked Ham Without Nitrite Sliced
44189,sports drink
44187,Snatcher
44176,Spicy fresh cheese
44097,Coffee in Capsules T
44098,Apple juice
44099,Jasmine rice
44100,Capicollo in the old sliced for lunch
44103,ketchup
44112,Chewing gum
44116,coconut water
44118,Frozen meal
44120,Cheese Sticks
44121,Battery
44229,Refrigerated dessert
44227,Fruit juice
44225,Licorice
43193,Chocolate
43154,"Chicken, chest, boneless, skinless"
43159,Ice Dessert
43113,Cheese bar
43160,Tartinade Hoummos
43165,Disinfecting wipes
43171,Disinfecting wipes
43174,Hygienic buffers
43175,Instant Coffee
43182,Disinfecting wipes
43183,Frozen breast breast croquettes
43184,Chocolate
43185,Cleansing Wipes
43188,Pure jam
43192,Hygienic paper
43194,Non
44220,Lemons
43195,Chicken Tournedos with frozen bacon
43196,Underprint
43161,Cretons grandmother
43735,Frozen vegetables
43738,Pale tuna
43739,Olive oil
44193,Cheese
44199,Fresh stuffed pasta
44201,Hygienic paper
44202,Tea
44204,Soup
44209,Apples Cortland A.C.
44218,Frozen Dinner
44219,Cleaner
42913,Vitamin D
42904,Ice Sweets
43329,Black Forest Ham or Smoked Honey
43704,Butter
43703,Hand cream
43700,Asparagus
43697,Chips
43693,Mix of half
43692,Butternut squash
43681,Sorbet
43643,Ice Cream With Vanilla
43673,Frozen frozen frayed pork
43662,Tissue Paper
43659,Licorice
43654,Bars
43647,Cut Carrots (Cocktail) Organic
43645,fisheries
43712,Chocolate and Hazelnut Spread
43713,Toothbrush
43714,Frozen Pancakes
43715,Peanut Butter
43717,Protein Bars
43719,Bleach
43720,Ice Tea
43721,Ice Cream With Vanilla
43724,Mozzarelissima bar
43726,Ice Cream With Vanilla
43636,Yogurt
43633,Sesame sticks
43632,Organic Celery
43631,Cereal
43513,Little Flaps Whole
43517,Legumes
43519,Biological Hass Lawyer
43644,Bars
43642,Choice Ice Cream Bars
42903,Red wine
43351,White cabbage
43368,Cat Food
43366,Chocolate treatments
43365,Provolone cheese
43356,Tartinade Hoummos
43355,Tissue paper
43345,Jam
43641,Organic Food for Baby
43340,Mascara
43338,Red Potatoes
43337,Mini
43335,Sliced charcuterie
43331,Partially skimmed milk 2%
43369,Oysters Cocktail
43371,Frozen breaded chicken burgers
43374,Body Cleaner
43376,Cheese bar
43378,Toothpaste
43386,Cereal
43389,oka cheese
43392,Frozen thin crust pizza
43394,Hazelnut spread with cocoa
43395,Dry Sausage
43399,Creamy peanut butter
43508,Cut Carrots (Cocktail) Organic
43509,Cheese bar
43512,Frozen fruit
43638,Peppers Organic Oranges of Serre
43525,Eye Tracer
43530,Chips
43534,Cream 35%
43054,Frozen dinner
43073,"Jam, jelly, marmalade, spread"
43068,grapes
43065,Antiperspirants
43063,Frozen breast breast croquettes
43060,Lip Balm
43056,Pudding or Dessert
43045,Chips
43545,Frozen thin crust pizza
43037,Ice Cream With Vanilla
43036,Yellow greenhouse peppers
43027,Cooked or Smoke Didor Chest
43026,"Panated fish fillets, frozen"
43017,Eye Tracer
43076,Cookies
43080,Red Potatoes
43083,Lotion
43087,Frozen breaded chicken burgers
43093,Feta cheese in pieces
43100,Lip Balm
43101,Ice Cream With Vanilla
43104,Refrigerated cashew drink
42987,Refrigerated dessert
42980,Hygienic paper
42979,Dietal drink
42976,Organic Beverage
42890,Naan bread round with original flavor
42891,"White shrimps of the pacific cooked, shelled and deep, frozen"
42896,Chocolate Tablet
42897,Kiwis
42900,Sausages
43016,Capillary Products
43014,Organic blueberries
43009,Textile softening in leaves
43598,Lemons
43550,Evaporated milk
43552,Lemons
43556,spinach babies
43563,Disinfecting wipes
43564,Mexican rice
43565,Frozen fruits
43320,Omega
43569,Ice Sweets
43580,Rice jasmine
43582,Acetaminophen
43585,Acetaminophen
43586,Cereal
43599,Rouge delicious apples
43008,Ground Coffee
43607,Ice Dessert
43609,Cookies
43611,nectarines
43616,Mid
43620,Frozen duck
43621,Cheese
43571,Red Potatoes
43310,Ground Coffee Cartridges
43304,Ice Sweets
43301,Table syrup
42992,Bars
43003,Frozen Whipped Flooring
43005,Frozen pastry
39653,Rillettes
39649,Ice Cream With Vanilla
39646,Brunette Asian pears
40660,Frozen waffles
40672,Bagel Cocks
40671,Acetaminophen
40670,Beer in cans
40669,Peanut butter
40664,Gluten
40663,Peanut Butter
40659,"White eggs, Gros Caliber, Category A"
40634,Green grapes without biological seeds
40658,Cheese bar
40648,Soap Pads
40763,Pasta
40646,Biscuits
40645,Ocular drops
40642,Brown eggs
40676,Layers
40678,Pasta
40681,Cream Cleaner
40683,Mascara
40685,Softening textile
40656,Batteries
40606,Chocolate and Hazelnut Spread
40765,tortillas
40772,Max
40873,Bars
40874,Frozen Pizza
40877,Frozen chicken wings
40880,Gas Drink
40882,Frozen fruit
40883,Instant Gruau
40884,Plates
40637,Crunchy natural peanut butter
40633,Frozen Whipped Flooring
40724,Shower cleaner
40753,Laundry Liquid Detergent
40751,Hygienic paper
40749,Jam
40746,Ice Sweets
40745,Pasta
40742,Red or black plums
40632,Organic cucumbers
40741,Frozen meal
40738,Teaser
40734,Body vaporizer
40731,Juice
40730,Vitamin C
40728,Jam
40757,Coffee k
40758,Fresh pastry cheese
40759,Beer in Cans
40760,Bio Paris Mushrooms
40762,Peanut Butter
40706,PEKOE orange tea in sachets
40702,Frozen waffles
40691,Arles of Fresh Grenada
40688,Hazelnut spreads and chocolate
40614,Candies
40616,Licorice
40618,Coffee in Capsules T
40620,Colossal snow crab
40622,Jam
40623,Vegetable Broth
40627,Ice Cream
40897,Ice Cream With Vanilla
40898,Lip Balm
40905,Minced of Ham
40826,Greek Yogurt
40858,Sweet peppers
40852,Frozen Tourtier
40847,Rice
40840,Sliced charcuterie
40836,mushrooms of Paris
40833,Bleach
40825,Ice Sweets
40910,Wild frozen flood shrimp
40824,Holiday log
40821,Frozen Whipped Flooring
40820,Layers
40815,Epis Corn
40767,Refrigerated dessert
40810,Body cleaner
40859,tomatoes
40863,Frozen fruit
40864,Peanut Butter
40817,"Fully cooked pork back ribs, frozen"
39861,Young biological spinach
39858,Nail Polish
39850,Biological mature
38890,Cookie mix
38892,Soup
38896,Jam
38903,Antiperspirants
38905,Tartinade
38908,Apple juice and refrigerated pear
38911,Max
38912,Licorice
38924,Cut Carrots (Cocktail) Organic
40806,Pink Lady Apples
40804,Peanut Butter
40802,Frozen waffles
40955,Frozen Breaded Chicken Chest Fries
40917,Broccoli
40919,Licorice
40925,Frozen Dinner
40926,Chips
40927,Soft Drinks
40931,pamplemousses
40934,Rice
40937,Ice Dessert
40939,Yogurt
40940,Red Potatoes
40941,Disinfecting wipes
40945,Beer Ultra
40948,Ice Sweets
40954,Cream 10%
40960,Black Forest Smoked Ham Without Nitrite Sliced
40797,CRETON
40961,Pasta bow
40872,Fresh black figs
40868,tortillas
40867,Squares with oats
40865,Rouge delicious apples
40775,Mini Bars
40777,Feta cheese with herbs and spices in the oil
40787,Frozen dessert
40788,White Eggs
40789,"White eggs, big caliber"
40790,"Refrigerated orange juice, without pulps"
40794,Cat Food
40795,Candi
40725,Licorice
40723,havarti cheese
38926,"Boneless duck breast, with skin"
41008,Organic cauliflower
41021,Crunchy peanut butter
41020,Cake glazings
41018,sports drink
41013,Vitamin C
41010,Disinfecting wipes
41009,Beer in Extra cans
41007,Hygienic paper
40994,Sliced charcuterie
41006,Fish in dough or panic frozen
41005,Ice Sweets
41004,Chocolate and Hazelnut Spread
41000,Sliced charcuterie
40999,Hygienic buffers
41024,Brie cheese
41026,Cereal
41030,Red Tomatoes of Organic Serre
41043,Cats Food
41047,Frozen thin crust pizza
41050,Capillary Products
41054,Frozen Pizza
41055,Hygienic paper
41057,Lemons
41058,Pale tuna
41063,Cats Food
41164,Ice Sweets
41285,Probiotic Kefir
41289,Blanching Blandes
41290,Garbage bags
40997,Cookie mix
40992,Ground Coffee
40720,Soap
41107,Hygienic paper
41120,BOSC pears
41119,Peanut Butter
41118,Biological hummus
41117,Crunchy bars
41111,Carrots
41108,Sliced charcuterie
41096,Styling Products
40991,"Jam, jelly, marmalade, spread"
41083,Wipes
41082,Plastic Film
41079,Rice
41077,Hygienic buffers
41074,Sausages
41121,Snatcher
41124,Scented oil
41125,Spread
41129,Refrigerated Orange Juice
41131,Raspberries
41135,Frozen Chicken Wings
41137,RECHARGES OF POSTS
41140,Gel air refresher
41144,Black Forest Smoked Ham Without Nitrite Sliced
41146,Frozen meal
41148,Green Zucchini
41149,Sliced charcuterie
41065,Madeleines
41151,Cranberry Infused Water
41064,Peanut Butter
41061,Crunchy bars
40989,Organic Drink
41293,Bio lemons
41294,Crunchy peanut butter
41296,Grape Tomatoes of Serre
41242,Ice Cream With Vanilla
41238,Layers
41235,Shampoo
41223,Instant noodles
41221,Frozen Pizza
41220,Toothpaste
40986,Biscuits
41297,Ice Cream
41213,Feeding Textile in Leaves
41209,Cereal
41207,Frozen vegetables
41203,Peanut butter
41198,Lemons
41196,K
41247,CARROTS NEW NEWS
41248,"White Eggs, Gros Caliber"
41254,Toothbrush
41255,Licorice
41259,Cornets
41271,Coffee in K
41272,Sliced charcuterie
41273,Organic Ground Coffee
41218,Slimcised turkey
40982,Frozen fruit
40976,Panties
40969,Peanut Butter
40708,K
40711,Original cheese dip
40712,Frozen fish sticks
41195,Frozen breaded chicken burgers
41194,Beer
41179,Pasta
41348,Blueberries
41302,Instant Coffee
41310,Peanut Butter
41314,Batteries
41315,Soup
41317,Red Potatoes
41319,Ice Sweets
41325,Frozen Pizza
41328,Peanut Butter
41329,Wiper
41331,Half Smoked Hair Boneless
41332,Wipes
41338,Hygienic paper
41339,Licorice
41340,Cats Food
41349,Organic red cabbage
41178,Pasta
41351,Cake glazings
41352,Capillary products
41354,Yellow greenhouse peppers
41359,Pasta
41361,Rouge delicious apples
41362,Mid
41284,Biological Hass Lawyer
41282,Deodorant
41277,Sliced bread
41276,Jam
41168,Gas Drink
41169,Evaporated Milk
41174,Licorice
41177,Disinfecting wipes
38925,Bars
38928,Milk 1% organic
39643,Chocolate syrup
38483,Refrigerated Beverage
38685,Frozen waffles
38684,Ice Cream With Vanilla
38598,Hygienic buffers
38593,Chocolate
39132,Black Forest Smoked Ham Without Nitrite Sliced
38452,Soya Pudding
38481,Refrigerated lemonade
38464,Pellets
38480,Ice Cream With Vanilla
38476,mascarpone cheese
38475,Frozen Meal
38473,Frozen breaded chicken burger
38471,Licorice
38470,Frozen waffles
38688,Frozen Pizza
38689,Pastilles
38691,Sliced Cheese
38692,Ice Cream
38693,Hygienic paper
38694,Cheese Macaroni
38697,Honey
38698,Tropical Gold pineapple
38707,Cat food
38712,Extra Lean Chopped Chicken
38714,Instant Rice
38718,Sliced cheese product
38720,Chocolate
38726,Refrigerated fruit drink
38729,Jam
38734,Ice cream
38465,Ice Cream With Vanilla
38457,Laundry Liquid Detergent
38557,Mozzarelissima bar
38579,Natural peanut butter
38412,Antisodorific or deodorant
38488,Sliced charcuterie
38490,"Fresh Atlantic salmon fillet, no edges"
38504,Coconut drink
38580,Frozen Pizza
38576,Mini Cucumbers
38456,Babies Bok Choy
38575,Frozen Dinner
38573,Frozen Dinner
38567,quinoa
38562,lemons
38559,Cookies
38416,Bars
38419,Capillary dye
38424,Licorice
38425,Chips
38427,Instant Gruau
38430,Salmon
38433,Lithitium batteries
38439,Chewing gum
38440,Skimmed milk
38443,Frozen Dinner
38444,Mozzarelissima light cheese
38447,Cleaner
38585,Ice Cream With Vanilla
38453,Mined with ham
38454,Smoked sausages coated with frozen dough
38739,PEKOE orange tea in sachets
38740,Mini
39134,Chocolate
39600,Peanut Butter
39599,"White eggs, big caliber"
39597,Layers
39588,Frozen breaded chicken nuggets
39138,Ground Coffee
39137,Cranberry cocktail
38642,Sliced charcuterie
38749,White Tuna
38672,Soap breads
38666,Feeding Textile in Leaves
38664,Gruau
38662,Frozen Dinner
38659,Fresh stuffed pasta
38658,"chopped beef, skinny"
39602,Mascara
39604,"charcuterie, pork bacon"
39610,Melon Canary
39612,fisheries
39614,Cuvette cleaner
39618,Red Tomatoes of Organic Serre
39619,Syrup
39620,Vegetable Chips
39621,"White eggs, Grade A, Gros Caliber"
39623,Frozen meal
39624,Chocolate
39625,Window cleaner
39628,Greek Yogurt Bar
39635,Sliced charcuterie
39636,sports drink
39639,Mined with ham
38657,Peanut butter
38656,banana
38655,Fermented Milk
38611,Biscuits
38750,Blueberries
38751,PUDING
38753,Broccoli
38763,Pistachio
38766,Roast counterflide
38768,Energy Bars
38683,spinach babies
38682,Instant Coffee
38679,Tea
38674,Capillary Products
38601,Iced tea
38607,Ice Sweets
38608,Margarine
38609,Frozen Pizza
38613,Vitamins D
38652,Red Potatoes
38614,Ice Dessert
38615,Accompanying dish
38618,Fruit snack
38620,Saucissons in tube
38622,Ice Cream With Vanilla
38628,Capocollo
38635,"shrimp, medium"
38638,Rice
38596,paninis
38641,Curious cabbage
38644,Hygienic paper
38647,Chocolate and Hazelnut Spread
38649,Chips
38650,Apple Compote
38558,Frozen Bagel Bites
38553,Ice Sweets
38929,Chocolate treatments
38845,Preparation for Infants
38881,Black plums
38880,Peanut Butter
38875,instant coffee
38849,Red Potatoes
38847,Peanut Butter
38844,Buffered corn
38818,Creamy peanut butter
38840,Frozen Whipping Pack
38838,Cereal
38837,DORÉMI cheese (to grill)
38834,Lemons
38833,Cookies
38827,Ice Cream With Vanilla
38974,PEKOE orange tea in sachets
38978,Acetaminophen
38979,Yogurt
39066,Frozen Pizza
39069,Refrigerated fruit juice
39071,Fresh whole chickens
39072,parmigiano cheese
39075,Potato Quarters cooked at frozen pot
39076,Jam
39078,Frozen meal
39090,Gummies
39092,Orange NAVEL WITHOUT Pépins
39094,Dietal drink
39095,Frozen Dinner
39097,Peanut butter
39099,Vegetable Cocktail
38824,Green Asparagus
38817,Biscuits
38548,Celery
38949,Antisodorific or deodorant
38968,Hygienic buffers
38967,Cranberry cocktail
38966,Frozen Pizza
38964,Capillary products
38960,Pistachio
38959,Pasta
38948,Frozen Meal
38809,Hamburger breads
38946,All
38944,mozzarella cheese
38940,Peanut Butter
38938,Gasified mineral water
38937,Blown corn
38933,Iced tea
38969,Meal Set
38889,Lipstick
38970,Antiperspirants
38886,Lozenges
38883,Air tongs
38778,Pale tuna
38779,"White eggs, big caliber"
38789,Crackers
38793,Spring Spring Salad
38795,quinoa
38797,Mousse
38801,Coffee Color
38802,raisin bread
38803,Refrigerated orange juice mix
38806,mayonnaise
39101,Batteries
39107,Chocolate Tablet
39037,CUV CLEANER
38772,Hygienic paper
38773,Gas Drink
39014,Cookies
26315,raisin bread
39040,Gluten
39036,Collagen
39112,Turkey skewers with vegetables
39035,Ice Cream
39032,Ice Cream With Vanilla
39030,Frozen Pizza
39029,Frozen meal
39028,Licorice
39024,Ice Cream With Vanilla
38770,Sliced or minced charcuterie
38508,Refrigerated fruit juice
38510,Maple syrup
38511,Antisodorific or deodorant
38515,Chocolate and Hazelnut Spread
38516,Sweet Mix
38523,Black Forest Smoked Ham Without Nitrite Sliced
38526,Omega
38527,Training Panties
38531,Hygienic paper
38533,Bars
38536,Chewing gum
38537,Laundry Detergent
38539,Small Potatoes Russet
38540,Cheese
38544,brownies
38547,Ice Cream With Vanilla
39022,Hygienic paper
39021,Syrup
39054,Hygienic buffers
39113,"chopped beef, mid"
39115,Batteries
39116,Thin and crispy crusting pizza frozen
39117,Rice jasmine
39125,Apple juice
39126,spinach babies
39127,Yogurt Nature Bio
39128,Organic food for babies
39129,Jam
39130,Soup
39059,Onions
39057,Royal Gala Apples
39055,Ice Cream With Vanilla
38984,Frozen breaded chicken nuggets
39013,Frozen chicken breast skewers
38985,Frozen fruit
38988,Thin and crisp pizza
38990,Flour
38991,Ground coffee
38992,Frozen meal
38995,Apple snack
38996,Red Mangoes
38997,Underprint
38999,Cereal
39002,Naan bread round with original flavor
39004,Eye Tracer
39005,Cereal
38775,Kaiser breads
44124,Frozen pie crust
44128,Maple Syrup
46059,Green Zucchini
42392,Frozen breaded chicken fillets
42403,Biological tortilla chips
42401,Rice
42399,Cookies
42397,Chocolate Tablet
42396,Collagen
42395,Facial Moisturizers
42342,Almond Butter
42364,Chocolate
42389,Ice Cream With Vanilla
42383,Organic cauliflower
42380,Baby Cookies
42379,Mix of half
42374,Instant Coffee
42372,Greek Yogurt Bar
42404,Biscuits
42407,Refrigerated dessert
42411,Cornets
42413,Biological sweet peppers
42415,Cereal
42416,Pure jam
42417,Tender bars
42421,Cereal
42393,nectarines
819,K
26314,Honey
26312,Young turkey seasoned frozen
9234,vol
9235,Fruits
9238,Ice Cream With Vanilla
9242,Vitamin B12
42365,Chocolate
42360,chopped turkey
9245,Fresh chicken pâté
42454,Peanut Butter
42461,Laundry Detergent
42460,Ice Cream With Vanilla
42456,Frozen meal
42455,Peanut butter
42453,"Refrigerated orange juice, with pulps"
42356,Fondue at Parmesan
42452,Beer Ultra
42450,Yogurt
42449,Frozen dinner
42446,Turkey skewers with vegetables
42445,Frozen thin crust pizza
42471,Deodorant
42474,Smoothie
42475,Frozen thin crust pizza
42478,Disinfecting wipes
42479,paninis
42483,Frozen chicken burgers
42486,Frozen pizza
42493,Yogurt
42430,Frozen fruit
42428,Peanut Butter
42425,"Jam, jelly, marmalade, spreads"
42423,Pellets
42345,Preparation for infants A + 2
42347,Cookies
42349,Wiper
42352,Acetaminophen
9243,Cereal
9252,Licorice
44129,Refrigerated dessert
9192,Vitamin C
9209,Cereal
9213,PEKOE orange tea in sachets
9215,Pasta
9216,Wiper
9217,Chicken Eggs Free
9189,Organic blueberries
9170,Traditional spread
9186,"Tissue Paper, 2 Thicknesses"
9182,Chips
9178,Fruit drink
9177,"White shrimps of the pacific cooked, shelled and deep, frozen"
9172,Frozen Oven Lift Pizza
9226,Frozen Pork Back Côtes
9208,Crunchy bars
9203,baguette
9201,Frozen Pizza
9200,Lessen Stainting
9199,Whipped cream cheese
9196,Refrigerated cookie dough
9194,Ice Cream With Vanilla
9142,Antiperspirants
9313,spinach babies
9323,Cutting Puding
9421,Grain Coffee
9422,Soybean Drink
9424,Body Cleaner
9426,Sweet potatoes / sweet
9430,Snatcher
9171,Dog Food
9166,Cottage cheese
9261,Onions
9273,Sliced charcuterie
9290,Ice Sweets
9291,Soup
9292,Frozen thin crust pizza
9300,Antiperspirants
9302,Smoked Meat
9308,Yogurt
9272,Laundry Detergent
9163,Fresh chicken wings
9270,Peanut butter
9267,Bars
9266,Pepperoni
9264,Smoothie
9263,Cookies
9262,Chocolate coin cookies
9229,Frozen meal
9287,Capillary Products
9285,Bars
9284,Cheese bar
9282,Rice jasmine
9281,Organic Red Peppers of Serre
9277,Flooded Pizza
9275,Frozen meal
9286,tomatoes
9309,Sardines
9227,eggplant
9224,Licorice
9146,Chocolate and Hazelnut Spread
9154,Disinfecting wipes
9155,Toothbrush
9159,Table syrup
9162,Dishwasher detergent in pellets
42443,Ice Sweets
42442,Ice Cream With Vanilla
42721,Sliced charcuterie
42735,Baby snacks
42731,Lettuce Boston Duo
42690,Honey
42728,Tender Barres
42725,Frozen Pizza
42724,Peanut Butter
42719,Frozen cheese cake
42710,Romage Bar
42709,Batteries
42706,Crunchy bars
42700,Yogurt
42699,Deodorant
42736,Mini Cucumbers
42741,Honey
42742,Textile softening in leaves
42743,Partially skimmed milk 2%
42746,Frozen Bagel Bags
42754,Cracies
42756,Cream cheese
42759,Frozen waffles
42762,Liquid soap for hands
42768,Biological Hass Lawyer
42777,Fresh chicken pâté
42779,Peanut Butter
42781,Toothbrush
42732,K
42886,Laundry Detergent
42500,Red Potatoes
42494,Toothbrush
42698,Acetaminophen
42696,Frozen Whipped Flooring
42441,Vegetable Broth
42817,Frozen thin crust pizza
42832,Cereal for children
42830,Chocolate treats
42827,Frozen Pancakes
42826,Frozen Pizza
42824,Peanut Butter
42814,Ice Cream With Vanilla
42782,Toothbrush
42812,Frozen Pizza
42810,Mouthwash
42806,Ice Cream With Vanilla
42804,Iced tea
42803,Frozen quiche
42834,Cup Carrots (Cocktail)
42835,Gluten
42836,Yellow greenhouse peppers
42837,Cereal
42843,Ice Cream With Vanilla
42857,Fruit snack
42864,Disinfecting wipes
42867,Spread
42871,Frozen Rissolted Potato Sticks
42873,Grated cheese
42878,"Combose sausages, 4 flavors"
42881,Non
42796,Frozen Chicken Strips
42789,"Charcuterie, smoked sausages"
42784,"Concentrated orange juice, frozen"
42255,Sache tea
42257,Toothpaste
42258,Red beans (dry)
42202,Chocolate
42214,Frozen fried chicken
42210,Chips
42208,Sled of ham
