id,name,general_name,general_name_refined
36600,Frozen sailor shell,various,various
36469,yogurt nature,yogurt,yogurt
36599,"Toothbrush - Extra Clean - Saturday, June 15 only.- limit of 4 - 99 ¢ the rest of the week or by item outside the limit.",various,various
36594,Dog Tapers - Denta Stix,various,various
36591,Instant Gruau - See Varieties In Store,various,various
36587,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,various,various
36586,Antiperspirants - Stinguard,various,various
36583,Organic red cabbage,various,various
36624,Pellets - see varieties in store,various,various
36627,Pure maple syrup,various,various
36628,Frozen Pizza - Giuseppe,pizza,pizza
36630,Licorice,various,various
36639,Cooked Pork Back Ribs - View Varieties in Store - Exclusive to Metro,various,various
36640,Tender bars - dipps - see varieties in store,bar,bar
36546,Provolone cheese,cheese,cheese
36545,sports drink,various,various
36537,Tomatoes - Cirio - View varieties in store,various,various
36534,Frozen Organic Cooked Shrimp Crown - $ 5 Discount,various,various
36441,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various,various
36442,Frozen waffles - EGGO,various,various
36443,Peanut Butter - All Natural,various,various
36446,Bars - Vector,bar,bar
36451,"Refrigerated orange juice, with pulps - Pure premium",juice,juice
36461,Bars - Lunch,bar,bar
35618,Maple syrup - see varieties in store,various,various
35613,Lip Balm - Baby Lips,various,various
35610,Gas Drink - Coke - See Varieties in-store,various,various
35921,Frozen thin crust pizza - Ristorante - See in store varieties,pizza,pizza
35917,Instant Coffee - Taste's Choice,various,various
35914,Glossard Dessert - Drumstick,ice cream,ice cream
35912,Rice - Uncle Ben's - View Varieties in-store,various,various
35911,"Jam, jelly, marmalade, spread - see varieties in store",various,various
35908,Frozen waffles - EGGO,various,various
35891,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
35906,Aluminum Paper - Unnamed,various,various
35905,Hygienic buffers - Pearl,hygiene product,hygiene product
35903,Frozen Organic Fruits - See Varieties In Store,various,various
35902,Lince-Mouth - Ultra Clean,various,various
35899,Refrigerated slippers,various,various
35898,"Peanut butter - Natural crisp - 25 miles a bonus for the purchase of 4. - Friday, May 17th only!",various,various
35923,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
35926,Apple juice - see varieties in store,juice,juice
35935,Creamy and sweet coffee,various,various
35939,Chewing gum - 4 box packs,various,various
35940,Honey,various,various
35942,Cats Food - Cat Chow - Save $ 1.50,various,various
35943,Chewing gum,various,various
35944,Mini Brownies - See Varieties in-store,various,various
35948,"Target - Max - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",various,various
32369,Nutritional Supplement - Pediasure,various,various
35956,Dry disposable wipes,cleaning product,cleaning product
35919,Peanut Butter,various,various
35695,Wipes,cleaning product,cleaning product
35691,Collagen - Original Formula,various,various
35690,Organic Ground Coffee - See Varieties In Store,various,various
35894,Refrigerated fruit juice - Trop50 - See in store varieties,juice,juice
35887,Pizza Frozen thin crust - Casa di Mama - Saturday 6th and Sunday July 7th only!,pizza,pizza
35604,Cat Food - IAMS,various,various
35983,Tipper - Tiger - Limit of 4 - $ 6.99 per additional item,various,various
35993,Organic sparkling kombucha - See in store varieties,various,various
35992,paninis,various,various
35989,Cookies - Maxi Fruits - See Varieties In Store,various,various
35988,Refrigerated cranberry cocktail - limit of 4 - $ 3.49 per additional item,various,various
35986,Antisodorific or deodorant,various,various
35982,Antisodorific or deodorant,various,various
35960,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
35980,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
35976,"Fruit snack - irresistible, wellness - Assortment without added sugar",various,various
35975,Soybean Drink - Natur-A,various,various
35973,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
35970,Probiotic Kefir - Original,various,various
35998,Snack - Lunch Mate Stackers,various,various
36002,Eggs cooked in the oven - Quiche without crust - see varieties in store,various,various
36005,Peanut Butter - All Natural,various,various
36009,Gassed source water,various,various
36011,cheese without lactose,cheese,cheese
36012,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",various,various
36019,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
36021,Black Forest Smoked Ham Without Nitrite Sliced,various,various
36024,Cereal - Corn Pops,various,various
36028,Hygienic paper - Fluff - * Bonus 25 points m,various,various
36029,Antisodorific or deodorant,various,various
36031,Cat Food - Elegant Medleys,various,various
36036,"Big White Eggs, Category A - Saturday 18th and Sunday 23 May Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various,various
35963,Cashew,various,various
35962,Beef concentrated broth,various,various
35961,Juice or cranberry cocktail - see varieties in store,juice,juice
35384,Garlic braid - from China,various,various
35391,Biological mature - Mexico,various,various
35395,Rhubarb - Quebec - Canada # 1,bar,bar
35340,Ice Dessert - Classic - See Varieties In Store,various,various
35350,Cereal - Special K,various,various
35347,Gassed source water,various,various
35346,Frozen breaded chicken tabs,various,various
35343,Soybean spread,various,various
35474,Rice jasmine,various,various
35342,Salt-free Bouillon - Campbell's - Buy 1 and a V8 vegetable cocktail package (6 x 156 ml) at $ 2.49 to get 100 points M,various,various
35339,Frozen Pizza - Giuseppe,pizza,pizza
35400,Lemons,various,various
35335,Lipstick - Ultra HD,various,various
35333,Cereal - Special K,various,various
35328,Frozen pizza - thin and crisp - see varieties in store,pizza,pizza
35326,Napkins,various,various
35323,Ice Cream With Vanilla,various,ice cream
35352,Apple Compote - Free,various,various
35355,Powder preparation for infants with omega - See in store varieties,various,various
35357,Mounted coffee - McCafe - See in store varieties,various,various
35359,Dry disposable wipes,cleaning product,cleaning product
35360,Collagen - Original Formula,various,various
35361,"Frozen Pizza - Casa di Mama - Saturday 27 and Sunday, October 28th only - Limit of 4",pizza,pizza
35363,Ice Cream With Vanilla,various,ice cream
35364,Preparation for infants A +,various,various
35365,"Beef, Burgundian melted cubes",various,various
35369,Lipstick - Superstay 24,various,various
35370,Dog Tapers - Denta Stix,various,various
35345,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
36039,"Liquid Washer, -40 ℃ - Cash of 4 cans - Come back to 1.5 $ unity",various,various
35482,Bleach,various,various
35489,Frozen breaded chicken burgers - pub style - limit of 4 - $ 7.99 per additional item,various,various
35601,Fresh entire chicken,various,various
35603,minced pork,various,various
35321,Frozen pork back ribs,various,various
35320,Frozen chicken straps - pub style,various,various
35318,Cookies - Maple Leaf,various,various
35441,Bologna - Gaspésien,various,various
35403,Yogurt,yogurt,yogurt
35406,Lipstick - Outlast,various,various
35413,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
35416,Hygienic buffers - Pearl,hygiene product,hygiene product
35417,Apples Cortland A.C. - Du Québec - Canada of Fantasy,various,various
35418,Refrigerated dessert,various,various
35420,Frozen Pizza - Trabec,pizza,pizza
35424,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various,various
35425,Deodorant,various,various
35427,Granola,various,various
35429,Cheese snack,cheese,cheese
35430,Refrigerated fruit juice mix - Tropics - See in store varieties,juice,juice
35436,Sliced charcuterie - see varieties in store,various,various
35440,Jam - Smucker's,various,various
35444,spinach babies,various,various
35317,Dog Tapers - Denta Stix,various,various
35451,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,various,various
35455,Tissue Paper - Limit of 4 - $ 6.99 per additional item,various,various
35457,Plain flour,various,various
35458,"Jam, jelly, marmalade, spread - see varieties in store",various,various
35461,Frozen fried sweet potatoes,various,various
35467,Peanut Butter - All Natural,various,various
35469,Hot Dog breads,various,various
35470,Cheese sticks - Ficello without lactose,cheese,cheese
35473,Black Forest Smoked Ham Without Nitrite Sliced,various,various
35383,"Jam, jelly, marmalade, spread - see varieties in store",various,various
35380,Pink grapefruit - United States,various,various
35378,Sachets Tea - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,various,various
35376,Gruau - Fast,various,various
35315,Liquid Lash Detergent - Simply - Saturday 18th and Sunday 19 May Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,various,various
36763,Pure honey - President's choice,various,various
36764,Mini Chips - Ace Bakery,chip,chip
36766,Baby snack - MUM-MUM - View varieties in store,various,various
36322,"Big White Eggs, Grade A - Saturday 19 and Sunday 20 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various,various
31725,Liquid soap,various,various
32360,Layers - The Choice of President,various,various
36291,Frozen Burgers - Gluten Free - See Varieties In-store,various,various
36328,"Young spinach, spinach printers or vegetables-leaves of organic fields - the choice of the president",various,various
36326,Ground Coffee - Gourmet,various,various
36323,Yogurt - 100% natural source,yogurt,yogurt
36317,Lunch,various,various
36301,Collagen - Original Formula,various,various
36316,Red Potatoes - From Quebec - Canada No 1,various,various
36315,Peanut Butter - Natural Crunchy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various,various
36313,Frozen fruit - President's choice - See in-store variety,various,various
36311,Frozen Pizza - Trabec,pizza,pizza
36305,Red Mango - Mexico,fruit,fruit
32353,Biscuits - Maxi-Fruit - See Varieties In store,various,various
28380,Licorice,various,various
28381,Hygienic buffers - Pearl,hygiene product,hygiene product
28382,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
28384,Bologna - Quebec - * Bonus 25 Points M,various,various
28386,Mini frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item,various,various
28387,Mousse,various,various
28390,Disinfecting wipes,cleaning product,cleaning product
28398,Flavored Water - Wengled PC,various,various
28399,Biscuits - see varieties in store,various,various
28407,Frozen cake - See variety in-store,cake,cake
28412,Eye Tracer - Infallible,various,various
28413,Smoke chicken sausages,sausage,sausage
28415,"Acetaminophen - Complete - Cold, Cough and Influenza",various,various
36304,Capillary Color - Infinia - See Varieties In-store,various,various
36294,Zucchini zucchini zucchini,various,various
36394,Olives Gluten Free - See Varieties In Store,various,various
36418,Tissue Paper - The Choice of President - Limit of 6 - 89 ¢ By Additional Article,various,various
36336,Toothpaste - Optic White - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit,various,various
36339,Chopped chicken - blue menu,various,various
36426,Beer in cans radler,various,various
36423,Disinfecting wipes,cleaning product,cleaning product
36422,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
36412,Frozen breaded chicken tabs,various,various
36287,Peanut Butter - All Natural,various,various
36410,Yogurt Nature Bio,yogurt,yogurt
36407,Cheese Taste - Amooza!Twists,cheese,cheese
36406,Refrigerated apple juice - limit of 4 - $ 3.49 per additional item,juice,juice
36405,Aerosol disinfectant - see varieties in store,various,various
36397,Kaiser breads,various,various
36396,Mint jelly,various,various
36333,Baby baby toiletries,various,various
36332,Hygienic paper - Fluff,various,various
36244,Cut Carrots (Cocktail) Organic,various,various
36246,Mid-Sweet Chocolate - Baker's,various,various
36247,Refrigerated orange juice mix - see in store varieties,juice,juice
36249,Sausages - Veggie Dogs,sausage,sausage
36250,Ground decaffeinated coffee,various,various
36253,Links 12/13 x - at Maxi & Cie only,various,various
36256,Cereal - Fun PAC,various,various
36259,Pizza lift-au oven frozen,pizza,pizza
36264,Items for Baby Baby Care - See Varieties in Store,various,various
36266,Slicing cheese,cheese,cheese
36267,instant coffee,various,various
36268,Red Potatoes - From Quebec - Canada No 1,various,various
36273,Cat Food - Friskies,various,various
36275,Lozenges,various,various
36234,Licorice - NIBS - See Varieties in-store,various,various
28420,Biscuits - Maxi-Fruit - See Varieties In store,various,various
28421,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
28425,Jam - blue menu twice more fruits - see varieties in store,various,various
28372,Frozen Hot Chicken Pâté,various,various
28572,Accompanying dish - Sidekicks - See in store varieties,various,various
28571,cracker,various,various
28454,"Liquid Washer, -35 ℃ - Unnamed",various,various
28453,Almond Butter - Blue Menu,various,various
28450,Tuna lanyard,tuna,tuna
28376,Carrots - Quebec - 50% discount,various,various
28371,Cats Food - Cat Chow - Save $ 1.50,various,various
28426,Honey - President's Choice - See Varieties In Store,various,various
28369,Antiperspirant - White Axis,various,various
28368,"Maps - Saturday, January 26th only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds",various,various
28366,Flooded Pizza - Casa di Mama - View Varieties in-store - SATURDAY 10 NOVEMBER ONLY - LIMIT OF 4,pizza,pizza
28360,"White eggs, big caliber, category A",various,various
28359,Frozen fruits - see varieties in store,various,various
28358,Yogurt - Classical,yogurt,yogurt
28573,Frozen sailor shell,various,various
28574,Chewing gum - 4 box packs,various,various
28576,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,various,various
28577,Chicken Eggs Free - Gros Caliber,various,various
28578,Toothbrush - twister,various,various
28579,Licorice,various,various
28585,Cereal - Alpha-Bits - 50% discount,various,various
28588,Shampoo - See Varieties In Store,various,various
28589,Peanut Butter - All Natural,various,various
28590,Small Potatoes Russet - Quebec - Category # 1 - Save $ 2,various,various
28593,Brie - Field Cream,various,various
28594,"Jam, marmalade or spread",various,various
28595,Dog Food - Dog Chow - See Varieties In Store,various,various
28596,Antiperspirants - see varieties in store,various,various
28597,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip,chip
28599,Frozen Pizza - See Varieties in Store - * Bonus 20 Points M,pizza,pizza
28601,Pure Maple Syrup - Canada Category A,various,various
28356,Organic Celery - United States - * Bonus 10 Points M,various,various
28353,MORTADELLE - Ordinary price: $ 3,various,various
28350,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
28315,Hygienic buffers - Pearl,hygiene product,hygiene product
28427,Hearts of Romaine Lettuce - Quebec - Ordinary price: $ 3.49,various,various
28431,Lip Balm - Baby Lips,various,various
28432,Ice Cream With Vanilla,various,ice cream
28437,Pasta - See varieties in store - Lowest price of the year,various,various
28439,Antiperspirant - Xtreme - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 2.99 the rest of the week or by item outside limit,various,various
28441,Green or mixed peppers - naturally imperfect,various,various
28442,Toothbrush - twister,various,various
28443,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",various,various
28448,Disinfecting wipes,cleaning product,cleaning product
28378,Frozen fruit - President's choice - See in-store variety,various,various
28449,Choukraut - Bick's,various,various
28377,Vegetable oil,various,various
28373,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,various,various
28309,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
28316,Ice Cream - Real Cream - See Varieties In Store,various,ice cream
28349,Cranberry Infused Water - PACT - See Varieties In stock,various,various
28318,Dietal drink,various,various
28322,"chopped beef, skinny",various,various
28325,Green or mixed peppers - naturally imperfect,various,various
28326,Cashew,various,various
28329,Water Melon without glitches - the United States,various,various
28330,Black plums - Chile,various,various
28331,Pure maple syrup,various,various
28334,Black grapes without glitches - Mexico,various,various
28337,Frozen fruit - President's choice - See in-store variety,various,various
28339,"Peanut butter - crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various,various
28343,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various,various
28344,Carrots - Quebec - 50% discount,various,various
28348,Max batteries,various,various
36395,Food Containers - See Varieties In-store,various,various
36393,Frozen Pizza - Traditional - Save $ 2,pizza,pizza
36771,Teaser,various,various
36698,Red Potatoes - From Quebec - Canada No 1,various,various
36719,Fruit Frozen Bars - Limit of 4 - $ 5.99 per additional item,bar,bar
36717,Vegetable potato chips - See varieties in store,chip,chip
36714,Gassed source water,various,various
36707,Sliced charcuterie - see varieties in store,various,various
36702,Frozen meal - Stouffer's,various,various
36697,Plastic Film - Unnamed,various,various
36681,Cerear bars - Nutri-Grain - See in store varieties,bar,bar
36696,Chocolate,various,various
36695,Organic Ground Coffee - See Varieties In Store,various,various
36691,waffles,various,various
36689,Frozen waffles - EGGO,various,various
36685,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",various,various
36648,Bottle gum,various,various
36724,yellow onions,various,various
36725,Pellets - see varieties in store,various,various
36687,"Hygienic paper - VELOUR - Saturday, June 15th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",various,various
35302,Ice Cream - Real Cream - See Varieties In Store,various,ice cream
36437,Mix of half-half-half - Quebec,various,various
36431,Chocolate Tablets - Lindor - See Varieties In Store,various,various
36157,Source Water - Arto Lifewtr - * Bonus 10 Points M,various,various
36159,Cut Carrots (Cocktail) Organic,various,various
36162,Frozen Dinner - O 'Sole Mio - See Varieties In Store,various,various
36164,Black plums - the United States and / or Spain - Category # 1 - Ordinary price: $ 4.99,various,various
36165,Disinfecting wipes,cleaning product,cleaning product
36170,banana,various,various
36172,Mousse,various,various
36178,Licorice,various,various
36180,Ice Dessert without dairy products - Häagen-Dazs - See Varieties in-store,various,various
36183,Gruau - Fast,various,various
36185,Vegetarian burgers,various,various
36684,Apple Compote - Free,various,various
36806,Hazelnut spreads and chocolate - * Bonus 20 points M,various,various
36802,Cheese - 50% discount,cheese,cheese
36797,Cuvette cleaner,various,various
36796,Air purifier,various,various
36795,minced pork,various,various
36794,Frozen fruit - President's choice - See in-store variety,various,various
36792,Tender bars - vital - see varieties in store,bar,bar
36679,Cereal - Kellogg's - Buy 2 specially identified boxes and get a $ 5 grocery card,various,various
36789,Grain Coffee - Mont-Royal Burn,various,various
36785,Hygienic paper - original,various,various
36784,Organic cut carrots - from the United States,various,various
36776,Solar products,various,various
36775,Refrigerated dessert,various,various
36772,Ice Cream With Vanilla,various,ice cream
36809,Capillary Color - Belle-Color - Saturday 1 September only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,various,various
36810,Toothpaste - Optic White,various,various
36814,Ice Cream With Vanilla,various,ice cream
36733,Cream cheese icing - Philadelphia,cheese,cheese
36729,Frozen Bagel Bags - Bagel Cocks,various,various
36728,Green Onions - Mexico,various,various
36726,Disinfecting wipes,cleaning product,cleaning product
36650,Peanut Butter,various,various
36651,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
36662,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item,various,ice cream
36664,Soybean spread,various,various
36668,Biological Grape Tomatoes - Canada and / or Mexico - * Bonus 15 Points M,various,various
36670,Fresh blue molds - Prince Edward Island,various,various
36672,Antiperspirants - see varieties in store,various,various
36675,Wind flights,various,various
36678,?,various,various
36188,Pink Salmon - Blue Menu,various,various
36189,Granola,various,various
36126,"White eggs, big caliber",various,various
36137,Capillary products,various,various
36135,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
36133,Beer - Abbey,various,various
36130,Bars - Dipps,bar,bar
36127,Frozen waffles - Mini,various,various
36116,nectarines,various,various
36115,Mid-lean chopped beef,various,various
36114,Frozen chicken burgers - see varieties in store,various,various
36107,Rice - Quick & Good - View Varieties in store,various,various
36106,"Chips - Saturday 21 and Sunday, December 22 only!- Limit of 4",chip,chip
36103,Frozen Cooked Giant Shrimp Crown - With Cocktail Sauce - Buy 1 and Get FREE The Second,various,various
36435,Litter - Tidy Cats - View Varieties In stock,various,various
36227,Disinfecting wipes,cleaning product,cleaning product
36235,Jam,various,various
36340,Frozen fruit - President's choice - See in-store variety,various,various
36342,Coffee in organic and fair grains,various,various
36345,Lince-Mouth - Ultra Clean,various,various
36354,"charcuterie, smoked ham",various,various
36360,Disinfecting wipes,cleaning product,cleaning product
36361,Dishwasher - View Varieties In store,various,various
36362,Panini rolls,various,various
36364,Frozen waffles - EGGO,various,various
36370,"White Eggs - Gros Caliber, Category A",various,various
36372,Jam - Smucker's,various,various
36375,Cheese Macaroni - Dinner,cheese,cheese
36386,sports drink,various,various
36099,"Beef, roasted, round interior",various,various
36223,Frozen chicken bits,various,various
36097,Snatcher,various,various
36149,Foundation - Fit Me,various,various
36192,Refrigerated dessert,various,various
36195,Mascara - Sensational Lash,various,various
36197,Frozen Pizza - Giuseppe,pizza,pizza
36198,Vitamins D - 1000 IU,various,various
36201,Cheese Macaroni - Annie's - View Varieties in-store,cheese,cheese
36205,Cats Food - Elegant Medleys - See Varieties In Store,various,various
36208,Ice Sweets - Drumstick - View Varieties in-store,ice cream,ice cream
36209,Chocolate Tablet - Excellence - View Varieties in-store,various,various
36210,Deodorant soap breads,various,various
36212,Smoked sausages - from Thursday 12 to Saturday 14 July - $ 2.49 the rest of the week,sausage,sausage
36213,Frozen fruit - President's choice - See in-store variety,various,various
36214,Toothpaste - Optic White - View Varieties in-store,various,various
36216,Batteries - Saturday 25 and Sunday May 26th Only - Limit of 4 - $ 14.79 The rest of the week or by item outside.,various,various
36148,Red wine,various,various
36086,Organic Celery - United States,various,various
36144,Soap breads - Men Care - See Varieties in store,various,various
36138,Rice - Converted,various,various
36051,Lawyer,various,various
36054,"Cereal - Buy 1 and get 1 GENERAL GENERAL MILLS LUCKY FRUITY CHARMS Box (340 g), Trix (303 g).Value of $ 3.99",various,various
36056,Black Forest Smoked Ham Without Nitrite Sliced,various,various
36057,Toilet paper - Essentials - See in store varieties,various,various
36058,nectarines,various,various
36064,waffles,various,various
36070,Tea - Saturday 18th and Sunday 19 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week,various,various
36071,Lince-Mouth - Ultra Clean,various,various
36076,Ribs of pork back - to taste from us,various,various
36082,PEKOE orange tea in sachets,various,various
36085,tofu firm,various,various
35968,Air tongs,various,various
35886,Litchis - Imported,various,various
35883,Toilet paper,various,various
37194,"Buffered corn - Saturday 13th and Sunday, October 14th only - Limit of 4",various,various
37113,Frozen waffles - EGGO,various,various
37115,Hygienic paper - Fluff,various,various
37119,Gas Drink - Coke - See Varieties in-store,various,various
37120,Beef concentrated broth,various,various
37201,Honey - Naturalia,various,various
37197,Licorice - NIBS - See Varieties in-store,various,various
37193,Acetaminophen - Regular 325 mg,various,various
37173,Cheese - waterfowl,cheese,cheese
37192,Barres - Sweet & Salted,bar,bar
37190,Turkey Extra-Skinny Fresh - Save $ 4.60 / LB,various,various
37188,Capillary Products - Whole Blends - See Varieties in-store,various,various
37182,McIntosh Apples - Quebec - Canada of Fantasy,various,various
37178,Retouch-Research - Root Touch-Up,various,various
37176,Wild frozen flood shrimp - from Argentina - size: 20-40 units / lb,various,various
37032,Licorice - NIBS - See Varieties in-store,various,various
37033,Jam,various,various
37044,Frozen Tart Crust - See Varieties In Store,various,various
37046,Eye Tracer - Infallible,various,various
37047,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store,various,various
37052,rutabagas,various,various
37053,Antiperspirants - see varieties in store,various,various
37055,Shampoo - See Varieties In Store,various,various
37059,Black Forest Smoked Ham Without Nitrite Sliced,various,various
37063,Juices - Nutrisource,juice,juice
37065,Smoke chicken sausages,sausage,sausage
37029,"Red peppers, yellows, oranges or green - from Quebec",various,various
37067,Madeleines,various,various
37071,Cereal - Reese Puffs,various,various
37175,Red Potatoes - From Quebec - Canada No 1,various,various
37169,Crackers - Crispers,various,various
37637,"Seasoned fish fillets, frozen - See in store varieties",various,various
36869,Mined with ham,various,various
36914,Cranberry chicken spread,various,various
36913,Frozen Crispy Calmars - Salt Pepper,various,various
36909,Frozen chicken wings,various,various
36905,Puree of organic apples - the choice of the president,various,various
37166,Pale tuna - See varieties in store,tuna,tuna
36901,Hygienic buffers - Pearl,hygiene product,hygiene product
36897,Frozen pastry - Toaster Strudel - See in store varieties,various,various
36885,Sliced Charcuterie - See Varieties In-store,various,various
36881,"Chocolate treatments - Nestlé, March, Cadbury or Hershey's - See Varieties in-store",various,various
36878,Beer in cans - * bonus 50 points m,various,various
36873,Yogurt - Classical,yogurt,yogurt
37022,Dry spare lines,various,various
37030,Hygienic paper - save $ 6.01,various,various
37121,Chocolate treats - see varieties in store - * Bonus 20 points M,various,various
37124,Yogurt - 100% Natural,yogurt,yogurt
37130,Peanut Butter - See Varieties In Store,various,various
37131,Liquid Lash Detergent - Simply - Saturday 28th and Sunday 29 July Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound,various,various
37132,Licorice - NIBS - See Varieties in-store,various,various
37135,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,various,various
37141,Potatoes Russet - Quebec - Canada # 1,various,various
37144,Layers - The Choice of President,various,various
37145,rhubarbes,bar,bar
37147,Yogurt Balkan - Original - See Varieties In stock,yogurt,yogurt
37148,Cookies - weather - see varieties in store,various,various
37156,Baguette - See Varieties In Store,various,various
37159,Biological Hass Lawyer - Mexico,various,various
37163,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,various,various
37074,"Tea - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",various,various
37076,Crackers - Triscuit - See variety in-store,various,various
37080,Chocolate treats,various,various
38240,Bars - Squares with Rice Krispies,bar,bar
38043,Raisins and cinnamon bread,various,various
38039,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item,various,various
38141,Frozen fruit - President's choice - See in-store variety,various,various
38153,Small Red Potatoes - Quebec - Canada # 1 - Ordinary Price: $ 2.99,various,various
38241,Chocolate and Hazelnut Spread - President's Choice,various,various
38154,"salmon, net",various,various
38239,Yogurt,yogurt,yogurt
37084,Shampoo - Miracle Moist,various,various
38236,Licorice,various,various
38233,Refrigerated fruit juice - see varieties in store,juice,juice
38231,Cereal - Special K,various,various
38228,Disinfecting wipes,cleaning product,cleaning product
38226,Ice Cream With Vanilla,various,ice cream
38223,Frozen fruit - President's choice - See in-store variety,various,various
38044,Molding film,various,various
38049,Disinfecting wipes,cleaning product,cleaning product
38050,Frozen Fish Nets - Select Select - View Varieties In stock,various,various
38051,Chewing gum - 4 box packs,various,various
38060,Yogurt,yogurt,yogurt
38061,CREAM 10%,various,various
38063,Butter,various,various
38067,tomatoes,various,various
38068,Rice,various,various
38073,Cooked or Smoke Didor Chest - Save $ 1.99,various,various
38075,Black grapes without glitches - Mexico,various,various
38076,Fresh stuffed pasta - $ 2 of economy,various,various
38077,Cheese snacks - Nanö,cheese,cheese
38078,Refrigerated Pudding - Danette - View Varieties in Store - 50% off,various,various
38088,Sliced charcuterie - see varieties in store,various,various
38090,Rice - Natural Selection,various,various
38222,Jam - Pure - View Varieties in store,various,various
38218,Ice Cream With Vanilla,various,ice cream
38164,cracker,various,various
37086,"White eggs, big caliber, category A - Saturday 4 and Sunday May 5th Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various,various
37094,Hygienic Paper - Waterfalls,various,various
37096,Fondue at Parmesan,various,various
37098,Sparkling beverage,various,various
37099,Refrigerated dessert,various,various
37103,spinach babies,various,various
37104,"chopped beef, skinny",various,various
37107,Capillary products,various,various
37112,Tipper - Tiger - Limit of 4 - $ 7.99 per additional item,various,various
37070,Vitamin C - 500 mg,various,various
36835,Brie - Field Cream,various,various
37640,Sliced charcuterie - see varieties in store,various,various
38167,sports drink,various,various
38207,Capillary dye - image,various,various
38168,Dietal drink,various,various
