id,name,general_name
36609,Dishwasher - View Varieties In store,dishwasher
36606,Feeding Textile in Leaves - See Varieties In Store,feeding
36600,Frozen sailor shell,frozen
36469,yogurt nature,yogurt
36599,"Toothbrush - Extra Clean - Saturday, June 15 only.- limit of 4 - 99 ¢ the rest of the week or by item outside the limit.",toothbrush
36594,Dog Tapers - Denta Stix,dog
36591,Instant Gruau - See Varieties In Store,instant
36587,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,instant
36586,Antiperspirants - Stinguard,antiperspirants
36583,Organic red cabbage,organic
36624,Pellets - see varieties in store,pellets
36627,Pure maple syrup,pure
36628,Frozen Pizza - Giuseppe,pizza
36630,Licorice,licorice
36639,Cooked Pork Back Ribs - View Varieties in Store - Exclusive to Metro,cooked
36640,Tender bars - dipps - see varieties in store,bar
36546,Provolone cheese,cheese
36545,sports drink,sports
36537,Tomatoes - Cirio - View varieties in store,tomatoes
36534,Frozen Organic Cooked Shrimp Crown - $ 5 Discount,frozen
36441,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",peanut
36442,Frozen waffles - EGGO,frozen
36443,Peanut Butter - All Natural,peanut
36446,Bars - Vector,bar
36451,"Refrigerated orange juice, with pulps - Pure premium",juice
36461,Bars - Lunch,bar
35618,Maple syrup - see varieties in store,maple
35613,Lip Balm - Baby Lips,lip
35610,Gas Drink - Coke - See Varieties in-store,gas
35921,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
35917,Instant Coffee - Taste's Choice,instant
35914,Glossard Dessert - Drumstick,glossard
35912,Rice - Uncle Ben's - View Varieties in-store,rice
35911,"Jam, jelly, marmalade, spread - see varieties in store","jam,"
35908,Frozen waffles - EGGO,frozen
35891,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
35906,Aluminum Paper - Unnamed,aluminum
35905,Hygienic buffers - Pearl,hygienic
35903,Frozen Organic Fruits - See Varieties In Store,fruit
35902,Lince-Mouth - Ultra Clean,lince-mouth
35899,Refrigerated slippers,refrigerated
35898,"Peanut butter - Natural crisp - 25 miles a bonus for the purchase of 4. - Friday, May 17th only!",peanut
35923,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35926,Apple juice - see varieties in store,juice
35935,Creamy and sweet coffee,creamy
35939,Chewing gum - 4 box packs,chewing
35940,Honey,honey
35942,Cats Food - Cat Chow - Save $ 1.50,cats
35943,Chewing gum,chewing
35944,Mini Brownies - See Varieties in-store,mini
35948,"Target - Max - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",target
32369,Nutritional Supplement - Pediasure,nutritional
35956,Dry disposable wipes,wipes
35919,Peanut Butter,peanut
35695,Wipes,wipes
35691,Collagen - Original Formula,collagen
35690,Organic Ground Coffee - See Varieties In Store,organic
35894,Refrigerated fruit juice - Trop50 - See in store varieties,juice
35887,Pizza Frozen thin crust - Casa di Mama - Saturday 6th and Sunday July 7th only!,pizza
35604,Cat Food - IAMS,cat
35983,Tipper - Tiger - Limit of 4 - $ 6.99 per additional item,tipper
35993,Organic sparkling kombucha - See in store varieties,organic
35992,paninis,paninis
35989,Cookies - Maxi Fruits - See Varieties In Store,fruit
35988,Refrigerated cranberry cocktail - limit of 4 - $ 3.49 per additional item,refrigerated
35986,Antisodorific or deodorant,antisodorific
35982,Antisodorific or deodorant,antisodorific
35960,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35980,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35976,"Fruit snack - irresistible, wellness - Assortment without added sugar",fruit
35975,Soybean Drink - Natur-A,soybean
35973,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35970,Probiotic Kefir - Original,probiotic
35998,Snack - Lunch Mate Stackers,snack
36002,Eggs cooked in the oven - Quiche without crust - see varieties in store,eggs
36005,Peanut Butter - All Natural,peanut
36009,Gassed source water,gassed
36011,cheese without lactose,cheese
36012,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",hygienic
36019,Ice Sweets - Drumstick - View Varieties in-store,ice
36021,Black Forest Smoked Ham Without Nitrite Sliced,black
36024,Cereal - Corn Pops,cereal
36028,Hygienic paper - Fluff - * Bonus 25 points m,hygienic
36029,Antisodorific or deodorant,antisodorific
36031,Cat Food - Elegant Medleys,cat
36036,"Big White Eggs, Category A - Saturday 18th and Sunday 23 May Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",big
35963,Cashew,cashew
35962,Beef concentrated broth,beef
35961,Juice or cranberry cocktail - see varieties in store,juice
35384,Garlic braid - from China,garlic
35391,Biological mature - Mexico,biological
35395,Rhubarb - Quebec - Canada # 1,bar
35340,Ice Dessert - Classic - See Varieties In Store,ice
35350,Cereal - Special K,cereal
35347,Gassed source water,gassed
35346,Frozen breaded chicken tabs,frozen
35343,Soybean spread,soybean
35474,Rice jasmine,rice
35342,Salt-free Bouillon - Campbell's - Buy 1 and a V8 vegetable cocktail package (6 x 156 ml) at $ 2.49 to get 100 points M,salt-free
35339,Frozen Pizza - Giuseppe,pizza
35400,Lemons,lemons
35335,Lipstick - Ultra HD,lipstick
35333,Cereal - Special K,cereal
35328,Frozen pizza - thin and crisp - see varieties in store,pizza
35326,Napkins,napkins
35323,Ice Cream With Vanilla,ice cream
35352,Apple Compote - Free,apple
35355,Powder preparation for infants with omega - See in store varieties,powder
35357,Mounted coffee - McCafe - See in store varieties,mounted
35359,Dry disposable wipes,wipes
35360,Collagen - Original Formula,collagen
35361,"Frozen Pizza - Casa di Mama - Saturday 27 and Sunday, October 28th only - Limit of 4",pizza
35363,Ice Cream With Vanilla,ice cream
35364,Preparation for infants A +,preparation
35365,"Beef, Burgundian melted cubes","beef,"
35369,Lipstick - Superstay 24,lipstick
35370,Dog Tapers - Denta Stix,dog
35345,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
36039,"Liquid Washer, -40 ℃ - Cash of 4 cans - Come back to 1.5 $ unity",liquid
35482,Bleach,bleach
35489,Frozen breaded chicken burgers - pub style - limit of 4 - $ 7.99 per additional item,frozen
35601,Fresh entire chicken,fresh
35603,minced pork,minced
35321,Frozen pork back ribs,frozen
35320,Frozen chicken straps - pub style,frozen
35318,Cookies - Maple Leaf,cookies
35441,Bologna - Gaspésien,bologna
35403,Yogurt,yogurt
35406,Lipstick - Outlast,lipstick
35413,Ice Sweets - Drumstick - View Varieties in-store,ice
35416,Hygienic buffers - Pearl,hygienic
35417,Apples Cortland A.C. - Du Québec - Canada of Fantasy,apples
35418,Refrigerated dessert,refrigerated
35420,Frozen Pizza - Trabec,pizza
35424,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,instant
35425,Deodorant,deodorant
35427,Granola,granola
35429,Cheese snack,cheese
35430,Refrigerated fruit juice mix - Tropics - See in store varieties,juice
35436,Sliced charcuterie - see varieties in store,sliced
35440,Jam - Smucker's,jam
35444,spinach babies,spinach
35317,Dog Tapers - Denta Stix,dog
35451,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,underprint
35455,Tissue Paper - Limit of 4 - $ 6.99 per additional item,tissue
35457,Plain flour,plain
35458,"Jam, jelly, marmalade, spread - see varieties in store","jam,"
35461,Frozen fried sweet potatoes,frozen
35467,Peanut Butter - All Natural,peanut
35469,Hot Dog breads,hot
35470,Cheese sticks - Ficello without lactose,cheese
35473,Black Forest Smoked Ham Without Nitrite Sliced,black
35383,"Jam, jelly, marmalade, spread - see varieties in store","jam,"
35380,Pink grapefruit - United States,fruit
35378,Sachets Tea - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,sachets
35376,Gruau - Fast,gruau
35315,Liquid Lash Detergent - Simply - Saturday 18th and Sunday 19 May Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,liquid
36763,Pure honey - President's choice,pure
36764,Mini Chips - Ace Bakery,chip
36766,Baby snack - MUM-MUM - View varieties in store,baby
36322,"Big White Eggs, Grade A - Saturday 19 and Sunday 20 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",big
31725,Liquid soap,liquid
32360,Layers - The Choice of President,layers
36291,Frozen Burgers - Gluten Free - See Varieties In-store,frozen
36328,"Young spinach, spinach printers or vegetables-leaves of organic fields - the choice of the president",young
36326,Ground Coffee - Gourmet,ground
36323,Yogurt - 100% natural source,yogurt
36317,Lunch,lunch
36301,Collagen - Original Formula,collagen
36316,Red Potatoes - From Quebec - Canada No 1,red
36315,Peanut Butter - Natural Crunchy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,peanut
36313,Frozen fruit - President's choice - See in-store variety,fruit
36311,Frozen Pizza - Trabec,pizza
36305,Red Mango - Mexico,red
32353,Biscuits - Maxi-Fruit - See Varieties In store,fruit
28380,Licorice,licorice
28381,Hygienic buffers - Pearl,hygienic
28382,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
28384,Bologna - Quebec - * Bonus 25 Points M,bologna
28386,Mini frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item,mini
28387,Mousse,mousse
28390,Disinfecting wipes,wipes
28398,Flavored Water - Wengled PC,flavored
28399,Biscuits - see varieties in store,biscuits
28407,Frozen cake - See variety in-store,cake
28412,Eye Tracer - Infallible,eye
28413,Smoke chicken sausages,sausage
28415,"Acetaminophen - Complete - Cold, Cough and Influenza",acetaminophen
36304,Capillary Color - Infinia - See Varieties In-store,capillary
36294,Zucchini zucchini zucchini,zucchini
36394,Olives Gluten Free - See Varieties In Store,olives
36418,Tissue Paper - The Choice of President - Limit of 6 - 89 ¢ By Additional Article,tissue
36336,Toothpaste - Optic White - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit,toothpaste
36339,Chopped chicken - blue menu,chopped
36426,Beer in cans radler,beer
36423,Disinfecting wipes,wipes
36422,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
36412,Frozen breaded chicken tabs,frozen
36287,Peanut Butter - All Natural,peanut
36410,Yogurt Nature Bio,yogurt
36407,Cheese Taste - Amooza!Twists,cheese
36406,Refrigerated apple juice - limit of 4 - $ 3.49 per additional item,juice
36405,Aerosol disinfectant - see varieties in store,aerosol
36397,Kaiser breads,kaiser
36396,Mint jelly,mint
36333,Baby baby toiletries,baby
36332,Hygienic paper - Fluff,hygienic
36244,Cut Carrots (Cocktail) Organic,cut
36246,Mid-Sweet Chocolate - Baker's,mid-sweet
36247,Refrigerated orange juice mix - see in store varieties,juice
36249,Sausages - Veggie Dogs,sausage
36250,Ground decaffeinated coffee,ground
36253,Links 12/13 x - at Maxi & Cie only,links
36256,Cereal - Fun PAC,cereal
36259,Pizza lift-au oven frozen,pizza
36264,Items for Baby Baby Care - See Varieties in Store,items
36266,Slicing cheese,cheese
36267,instant coffee,instant
36268,Red Potatoes - From Quebec - Canada No 1,red
36273,Cat Food - Friskies,cat
36275,Lozenges,lozenges
36234,Licorice - NIBS - See Varieties in-store,licorice
28420,Biscuits - Maxi-Fruit - See Varieties In store,fruit
28421,Frozen Whipped Flooring - Cool Whip - Best Prices year,frozen
28425,Jam - blue menu twice more fruits - see varieties in store,fruit
28372,Frozen Hot Chicken Pâté,frozen
28572,Accompanying dish - Sidekicks - See in store varieties,accompanying
28571,cracker,cracker
28454,"Liquid Washer, -35 ℃ - Unnamed",liquid
28453,Almond Butter - Blue Menu,almond
28450,Tuna lanyard,tuna
28376,Carrots - Quebec - 50% discount,carrots
28371,Cats Food - Cat Chow - Save $ 1.50,cats
28426,Honey - President's Choice - See Varieties In Store,honey
28369,Antiperspirant - White Axis,antiperspirant
28368,"Maps - Saturday, January 26th only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds",maps
28366,Flooded Pizza - Casa di Mama - View Varieties in-store - SATURDAY 10 NOVEMBER ONLY - LIMIT OF 4,pizza
28360,"White eggs, big caliber, category A",white
28359,Frozen fruits - see varieties in store,fruit
28358,Yogurt - Classical,yogurt
28573,Frozen sailor shell,frozen
28574,Chewing gum - 4 box packs,chewing
28576,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,frozen
28577,Chicken Eggs Free - Gros Caliber,chicken
28578,Toothbrush - twister,toothbrush
28579,Licorice,licorice
28585,Cereal - Alpha-Bits - 50% discount,cereal
28588,Shampoo - See Varieties In Store,shampoo
28589,Peanut Butter - All Natural,peanut
28590,Small Potatoes Russet - Quebec - Category # 1 - Save $ 2,small
28593,Brie - Field Cream,brie
28594,"Jam, marmalade or spread","jam,"
28595,Dog Food - Dog Chow - See Varieties In Store,dog
28596,Antiperspirants - see varieties in store,antiperspirants
28597,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip
28599,Frozen Pizza - See Varieties in Store - * Bonus 20 Points M,pizza
28601,Pure Maple Syrup - Canada Category A,pure
28356,Organic Celery - United States - * Bonus 10 Points M,organic
28353,MORTADELLE - Ordinary price: $ 3,mortadelle
28350,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
28315,Hygienic buffers - Pearl,hygienic
28427,Hearts of Romaine Lettuce - Quebec - Ordinary price: $ 3.49,hearts
28431,Lip Balm - Baby Lips,lip
28432,Ice Cream With Vanilla,ice cream
28437,Pasta - See varieties in store - Lowest price of the year,pasta
28439,Antiperspirant - Xtreme - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 2.99 the rest of the week or by item outside limit,antiperspirant
28441,Green or mixed peppers - naturally imperfect,green
28442,Toothbrush - twister,toothbrush
28443,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",toothbrush
28448,Disinfecting wipes,wipes
28378,Frozen fruit - President's choice - See in-store variety,fruit
28449,Choukraut - Bick's,choukraut
28377,Vegetable oil,vegetable
28373,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,frozen
28309,Ice Sweets - Drumstick - View Varieties in-store,ice
28316,Ice Cream - Real Cream - See Varieties In Store,ice cream
28349,Cranberry Infused Water - PACT - See Varieties In stock,cranberry
28318,Dietal drink,dietal
28322,"chopped beef, skinny",chopped
28325,Green or mixed peppers - naturally imperfect,green
28326,Cashew,cashew
28329,Water Melon without glitches - the United States,water
28330,Black plums - Chile,black
28331,Pure maple syrup,pure
28334,Black grapes without glitches - Mexico,black
28337,Frozen fruit - President's choice - See in-store variety,fruit
28339,"Peanut butter - crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut
28343,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,peanut
28344,Carrots - Quebec - 50% discount,carrots
28348,Max batteries,max
36395,Food Containers - See Varieties In-store,food
36393,Frozen Pizza - Traditional - Save $ 2,pizza
36771,Teaser,teaser
36698,Red Potatoes - From Quebec - Canada No 1,red
36719,Fruit Frozen Bars - Limit of 4 - $ 5.99 per additional item,bar
36717,Vegetable potato chips - See varieties in store,chip
36714,Gassed source water,gassed
36707,Sliced charcuterie - see varieties in store,sliced
36702,Frozen meal - Stouffer's,frozen
36697,Plastic Film - Unnamed,plastic
36681,Cerear bars - Nutri-Grain - See in store varieties,bar
36696,Chocolate,chocolate
36695,Organic Ground Coffee - See Varieties In Store,organic
36691,waffles,waffles
36689,Frozen waffles - EGGO,frozen
36685,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",toilet
36648,Bottle gum,bottle
36724,yellow onions,yellow
36725,Pellets - see varieties in store,pellets
36687,"Hygienic paper - VELOUR - Saturday, June 15th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",hygienic
35302,Ice Cream - Real Cream - See Varieties In Store,ice cream
36437,Mix of half-half-half - Quebec,mix
36431,Chocolate Tablets - Lindor - See Varieties In Store,chocolate
36157,Source Water - Arto Lifewtr - * Bonus 10 Points M,source
36159,Cut Carrots (Cocktail) Organic,cut
36162,Frozen Dinner - O 'Sole Mio - See Varieties In Store,frozen
36164,Black plums - the United States and / or Spain - Category # 1 - Ordinary price: $ 4.99,black
36165,Disinfecting wipes,wipes
36170,banana,banana
36172,Mousse,mousse
36178,Licorice,licorice
36180,Ice Dessert without dairy products - Häagen-Dazs - See Varieties in-store,ice
36183,Gruau - Fast,gruau
36185,Vegetarian burgers,vegetarian
36684,Apple Compote - Free,apple
36806,Hazelnut spreads and chocolate - * Bonus 20 points M,hazelnut
36802,Cheese - 50% discount,cheese
36797,Cuvette cleaner,cuvette
36796,Air purifier,air
36795,minced pork,minced
36794,Frozen fruit - President's choice - See in-store variety,fruit
36792,Tender bars - vital - see varieties in store,bar
36679,Cereal - Kellogg's - Buy 2 specially identified boxes and get a $ 5 grocery card,cereal
36789,Grain Coffee - Mont-Royal Burn,grain
36785,Hygienic paper - original,hygienic
36784,Organic cut carrots - from the United States,organic
36776,Solar products,solar
36775,Refrigerated dessert,refrigerated
36772,Ice Cream With Vanilla,ice cream
36809,Capillary Color - Belle-Color - Saturday 1 September only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,capillary
36810,Toothpaste - Optic White,toothpaste
36814,Ice Cream With Vanilla,ice cream
36733,Cream cheese icing - Philadelphia,cheese
36729,Frozen Bagel Bags - Bagel Cocks,frozen
36728,Green Onions - Mexico,green
36726,Disinfecting wipes,wipes
36650,Peanut Butter,peanut
36651,Ice Sweets - Drumstick - View Varieties in-store,ice
36662,Ice Cream - Cremerie Style - Limit of $ 2 - $ 4.49 per additional item,ice cream
36664,Soybean spread,soybean
36668,Biological Grape Tomatoes - Canada and / or Mexico - * Bonus 15 Points M,biological
36670,Fresh blue molds - Prince Edward Island,fresh
36672,Antiperspirants - see varieties in store,antiperspirants
36675,Wind flights,wind
36678,?,?
36188,Pink Salmon - Blue Menu,pink
36189,Granola,granola
36126,"White eggs, big caliber",white
36137,Capillary products,capillary
36135,Ice Sweets - Drumstick - View Varieties in-store,ice
36133,Beer - Abbey,beer
36130,Bars - Dipps,bar
36127,Frozen waffles - Mini,frozen
36116,nectarines,nectarines
36115,Mid-lean chopped beef,mid-lean
36114,Frozen chicken burgers - see varieties in store,frozen
36107,Rice - Quick & Good - View Varieties in store,rice
36106,"Chips - Saturday 21 and Sunday, December 22 only!- Limit of 4",chip
36103,Frozen Cooked Giant Shrimp Crown - With Cocktail Sauce - Buy 1 and Get FREE The Second,frozen
36435,Litter - Tidy Cats - View Varieties In stock,litter
36227,Disinfecting wipes,wipes
36235,Jam,jam
36340,Frozen fruit - President's choice - See in-store variety,fruit
36342,Coffee in organic and fair grains,coffee
36345,Lince-Mouth - Ultra Clean,lince-mouth
36354,"charcuterie, smoked ham","charcuterie,"
36360,Disinfecting wipes,wipes
36361,Dishwasher - View Varieties In store,dishwasher
36362,Panini rolls,panini
36364,Frozen waffles - EGGO,frozen
36370,"White Eggs - Gros Caliber, Category A",white
36372,Jam - Smucker's,jam
36375,Cheese Macaroni - Dinner,cheese
36386,sports drink,sports
36099,"Beef, roasted, round interior","beef,"
36223,Frozen chicken bits,frozen
36097,Snatcher,snatcher
36149,Foundation - Fit Me,foundation
36192,Refrigerated dessert,refrigerated
36195,Mascara - Sensational Lash,mascara
36197,Frozen Pizza - Giuseppe,pizza
36198,Vitamins D - 1000 IU,vitamins
36201,Cheese Macaroni - Annie's - View Varieties in-store,cheese
36205,Cats Food - Elegant Medleys - See Varieties In Store,cats
36208,Ice Sweets - Drumstick - View Varieties in-store,ice
36209,Chocolate Tablet - Excellence - View Varieties in-store,chocolate
36210,Deodorant soap breads,deodorant
36212,Smoked sausages - from Thursday 12 to Saturday 14 July - $ 2.49 the rest of the week,sausage
36213,Frozen fruit - President's choice - See in-store variety,fruit
36214,Toothpaste - Optic White - View Varieties in-store,toothpaste
36216,Batteries - Saturday 25 and Sunday May 26th Only - Limit of 4 - $ 14.79 The rest of the week or by item outside.,batteries
36148,Red wine,red
36086,Organic Celery - United States,organic
36144,Soap breads - Men Care - See Varieties in store,soap
36138,Rice - Converted,rice
36051,Lawyer,lawyer
36054,"Cereal - Buy 1 and get 1 GENERAL GENERAL MILLS LUCKY FRUITY CHARMS Box (340 g), Trix (303 g).Value of $ 3.99",fruit
36056,Black Forest Smoked Ham Without Nitrite Sliced,black
36057,Toilet paper - Essentials - See in store varieties,toilet
36058,nectarines,nectarines
36064,waffles,waffles
36070,Tea - Saturday 18th and Sunday 19 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week,tea
36071,Lince-Mouth - Ultra Clean,lince-mouth
36076,Ribs of pork back - to taste from us,ribs
36082,PEKOE orange tea in sachets,pekoe
36085,tofu firm,tofu
35968,Air tongs,air
35886,Litchis - Imported,litchis
35883,Toilet paper,toilet
37194,"Buffered corn - Saturday 13th and Sunday, October 14th only - Limit of 4",buffered
37113,Frozen waffles - EGGO,frozen
37115,Hygienic paper - Fluff,hygienic
37119,Gas Drink - Coke - See Varieties in-store,gas
37120,Beef concentrated broth,beef
37201,Honey - Naturalia,honey
37197,Licorice - NIBS - See Varieties in-store,licorice
37193,Acetaminophen - Regular 325 mg,acetaminophen
37173,Cheese - waterfowl,cheese
37192,Barres - Sweet & Salted,bar
37190,Turkey Extra-Skinny Fresh - Save $ 4.60 / LB,turkey
37188,Capillary Products - Whole Blends - See Varieties in-store,capillary
37182,McIntosh Apples - Quebec - Canada of Fantasy,mcintosh
37178,Retouch-Research - Root Touch-Up,retouch-research
37176,Wild frozen flood shrimp - from Argentina - size: 20-40 units / lb,wild
37032,Licorice - NIBS - See Varieties in-store,licorice
37033,Jam,jam
37044,Frozen Tart Crust - See Varieties In Store,frozen
37046,Eye Tracer - Infallible,eye
37047,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store,chocolate
37052,rutabagas,rutabagas
37053,Antiperspirants - see varieties in store,antiperspirants
37055,Shampoo - See Varieties In Store,shampoo
37059,Black Forest Smoked Ham Without Nitrite Sliced,black
37063,Juices - Nutrisource,juice
37065,Smoke chicken sausages,sausage
37029,"Red peppers, yellows, oranges or green - from Quebec",red
37067,Madeleines,madeleines
37071,Cereal - Reese Puffs,cereal
37175,Red Potatoes - From Quebec - Canada No 1,red
37169,Crackers - Crispers,crackers
37637,"Seasoned fish fillets, frozen - See in store varieties",seasoned
36869,Mined with ham,mined
36914,Cranberry chicken spread,cranberry
36913,Frozen Crispy Calmars - Salt Pepper,frozen
36909,Frozen chicken wings,frozen
36905,Puree of organic apples - the choice of the president,puree
37166,Pale tuna - See varieties in store,tuna
36901,Hygienic buffers - Pearl,hygienic
36897,Frozen pastry - Toaster Strudel - See in store varieties,frozen
36885,Sliced Charcuterie - See Varieties In-store,sliced
36881,"Chocolate treatments - Nestlé, March, Cadbury or Hershey's - See Varieties in-store",chocolate
36878,Beer in cans - * bonus 50 points m,beer
36873,Yogurt - Classical,yogurt
37022,Dry spare lines,dry
37030,Hygienic paper - save $ 6.01,hygienic
37121,Chocolate treats - see varieties in store - * Bonus 20 points M,chocolate
37124,Yogurt - 100% Natural,yogurt
37130,Peanut Butter - See Varieties In Store,peanut
37131,Liquid Lash Detergent - Simply - Saturday 28th and Sunday 29 July Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound,liquid
37132,Licorice - NIBS - See Varieties in-store,licorice
37135,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras,yellow
37141,Potatoes Russet - Quebec - Canada # 1,potatoes
37144,Layers - The Choice of President,layers
37145,rhubarbes,bar
37147,Yogurt Balkan - Original - See Varieties In stock,yogurt
37148,Cookies - weather - see varieties in store,cookies
37156,Baguette - See Varieties In Store,baguette
37159,Biological Hass Lawyer - Mexico,biological
37163,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,frozen
37074,"Tea - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",tea
37076,Crackers - Triscuit - See variety in-store,crackers
37080,Chocolate treats,chocolate
38240,Bars - Squares with Rice Krispies,bar
38043,Raisins and cinnamon bread,raisins
38039,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item,hygienic
38141,Frozen fruit - President's choice - See in-store variety,fruit
38153,Small Red Potatoes - Quebec - Canada # 1 - Ordinary Price: $ 2.99,small
38241,Chocolate and Hazelnut Spread - President's Choice,chocolate
38154,"salmon, net","salmon,"
38239,Yogurt,yogurt
37084,Shampoo - Miracle Moist,shampoo
38236,Licorice,licorice
38233,Refrigerated fruit juice - see varieties in store,juice
38231,Cereal - Special K,cereal
38228,Disinfecting wipes,wipes
38226,Ice Cream With Vanilla,ice cream
38223,Frozen fruit - President's choice - See in-store variety,fruit
38044,Molding film,molding
38049,Disinfecting wipes,wipes
38050,Frozen Fish Nets - Select Select - View Varieties In stock,frozen
38051,Chewing gum - 4 box packs,chewing
38060,Yogurt,yogurt
38061,CREAM 10%,cream
38063,Butter,butter
38067,tomatoes,tomatoes
38068,Rice,rice
38073,Cooked or Smoke Didor Chest - Save $ 1.99,cooked
38075,Black grapes without glitches - Mexico,black
38076,Fresh stuffed pasta - $ 2 of economy,fresh
38077,Cheese snacks - Nanö,cheese
38078,Refrigerated Pudding - Danette - View Varieties in Store - 50% off,refrigerated
38088,Sliced charcuterie - see varieties in store,sliced
38090,Rice - Natural Selection,rice
38222,Jam - Pure - View Varieties in store,jam
38218,Ice Cream With Vanilla,ice cream
38164,cracker,cracker
37086,"White eggs, big caliber, category A - Saturday 4 and Sunday May 5th Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",white
37094,Hygienic Paper - Waterfalls,hygienic
37096,Fondue at Parmesan,fondue
37098,Sparkling beverage,sparkling
37099,Refrigerated dessert,refrigerated
37103,spinach babies,spinach
37104,"chopped beef, skinny",chopped
37107,Capillary products,capillary
37112,Tipper - Tiger - Limit of 4 - $ 7.99 per additional item,tipper
37070,Vitamin C - 500 mg,vitamin
36835,Brie - Field Cream,brie
37640,Sliced charcuterie - see varieties in store,sliced
38167,sports drink,sports
38207,Capillary dye - image,capillary
38168,Dietal drink,dietal
38175,smoked salmon,smoked
38180,Lasagna Pasta - Bistro,lasagna
38182,Antiperspirants - see varieties in store,antiperspirants
38185,Disinfecting wipes,wipes
38189,"Peanut Butter - Creamy - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",peanut
38190,Pineapple - from Costa Rica,pineapple
38191,Dog Food - Dog Chow - See Varieties In Store,dog
38192,Ice Cream - Real Cream - See Varieties In Store,ice cream
38193,Toothpaste - Sensitive - Sunday 29th and Monday 30 December only - Limit of 4 - $ 2.99 per additional item,toothpaste
38194,Lunch,lunch
38200,Sausages - Simply Good,sausage
38203,Jam,jam
38205,Licorice,licorice
36872,Frozen Dinner - O 'Sole Mio - See Varieties In Store,frozen
36866,Hygienic paper - Fluff,hygienic
38102,Biological Hass Lawyer - Mexico,biological
37603,Kaiser breads,kaiser
37626,Salad Sauce - Miracle Whip,salad
