id,name,general_name
34717,Pastilles - * 10 Points Bonus M,various
34716,Marinade - See Varieties In store,various
34706,Antiperspirants - see varieties in store,various
34660,Ice Cream With Vanilla,various
34854,Crunchy bars - Special K,bar
34861,"Charcuterie, Bologna",various
34862,Biological Onions - United States - Class No 1,various
34864,Pasta - * Bonus 20 points m with the purchase of 2,various
34867,Chocolate,various
34871,"Peanut Butter - Blue Menu - Saturday, November 16th Only - Limit of 4 - $ 2.99 The rest of the week or by article out of bounds",various
34873,Sliced charcuterie - see varieties in store,various
34878,Flavored milk,various
34755,Stainholder for laundry - oxi-clean,laundry
34749,Tartinade Hoummos,various
34747,"Jam, jelly, marmalade, spread - see varieties in store",various
34745,Infant Preparation - Go & Grow,various
34655,Cookies - Goglu,various
34658,Antisodorific or deodorant,various
34664,Biological Grenades - United States,various
34703,Styling Products - Elnett,various
34666,Tartinade - Triple Fruit,various
34671,Brie - Notre-Dame,various
34675,Tartinade Hoummos,various
34678,Muffin mix,various
34682,"Refrigerated Orange Juice, with Pulps - Simply - Limit of 4 - $ 3.49 per additional item",juice
34684,Coffee Capsules - Nabob - View Varieties In Store,various
34685,Yellow greenhouse peppers - Mexico,various
34688,coconut water,various
34689,Vitamin C - 500 mg,various
34650,Black Forest Smoked Ham Without Nitrite Sliced,various
34693,Ice Sweets - Drumstick - View Varieties in-store,various
34700,Protein Bars - Special K,bar
34702,Cabbage - Quebec - Canada No 1,various
34605,Ice Cream With Vanilla,various
34602,Instant Rice - See Varieties In Store,various
34966,Chips - Poppables - View varieties in store,chip
34988,Toothpaste - Maxfresh,various
34986,Tartinade Hoummos,various
34983,Red Potatoes - From Quebec - Canada No 1,various
34975,Beef concentrated broth,various
34974,Refrigerated Orange Juice - Choice of President - Limit of 4 - $ 3.99 per additional item,juice
34969,vegetable shortening,various
34963,Frozen Pork Back Côtes - Save $ 5.11,various
34944,Cat Food - Friskies,various
34956,UHT milk - Chokéo - See in store varieties,various
34955,Peanut Butter - All Natural,various
34953,Biscuits - Oreo - View Varieties in store,various
34949,Aluminum Paper - 50% discount,various
34948,Black Forest Smoked Ham Without Nitrite Sliced,various
34947,Black Forest Smoked Ham Without Nitrite Sliced,various
34989,Peanut Butter - Natural Crunchy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various
34993,"Milk 3.25% - Lactose-free - Buy 1 and get free 1 AGROPUR ALLURE (270 g), worth $ 5.49",various
35119,English muffins,various
35121,Max,various
35122,Toucher - Tiger,various
35210,Granola,various
35213,Frozen Oven Lift Pizza - See Varieties In Store,pizza
35217,Jam,various
35218,Pasta - Giant Shells,various
35219,Peanut Butter - See Varieties In Store,various
35223,Bouillon - Home Style - * Bonus 15 Points M,various
35224,Tissue Papers - Pack of 6 Boxes,various
35227,Hygienic paper - Fluff,various
35231,Peanut Butter - All Natural,various
35232,Chocolate bar,bar
34946,"Flooded Pizza - Rustico - Saturday 29 and Sunday December 30th, only - Limit of 4 - $ 6.99 per additional item - 6.99 The rest of the week",pizza
34943,Licorice,various
34601,Cut Carrots (Cocktail) Organic,various
35083,Frozen Breaded Chicken Chest Fries - Pub Style,various
33784,Licorice - NIBS - See Varieties in-store,various
35094,Cereal - Mini Wheats,various
35090,Chocolates - M & M's,various
35084,"White eggs, category A - Saturday 22 and Sunday 23 June only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various
35078,Red or White Wine - $ 6 Discount on Viniers 3-4 L - See Varieties in-store,various
34942,Flavored pale tuna,various
35077,Coffee drink,various
35072,Organic blueberries,various
35070,Frozen meal - Hungry-man - See in store varieties,various
35069,Tissue Paper - President's Choice - Saturday 12th and Sunday 13 October only.- limit of 4 - 4.99 the rest of the week or by article out of bounds,various
35068,Chewing gum,various
35105,Frozen meal - Hungry-man - See in store varieties,various
35108,Semi-Boneless Smoked Ham - Olde Fashioned,various
35003,Iceberg Lettuce - Quebec - Canada # 1,various
35112,Natural Source Water - Pure Life,various
34995,Peanut Butter,various
34991,Smoked sausages coated with frozen dough - $ 3 savings,sausage
34905,Textile softening in leaves,various
34909,Appetizer - see varieties in store,various
34911,Frozen fish fillets - Japd by the day - see varieties in store,various
34912,K-Cup bucket coffee,various
34913,Hamburger breads - POM,various
34915,Laundry Detergent - Pods,laundry
34927,Acetaminophen - Regular 325 mg,various
34931,couscous,various
34939,Ice Cream With Vanilla,various
35233,Organic blueberries,various
35234,Sugar Free Ice Cream - Chapman's,various
35235,Brunette Asian pears - from China - 50% discount,various
35165,minced pork,various
35199,Fresh pasta,various
35198,Cream 10% - Ultra'creme,various
35191,Empire Apples - Quebec,various
35190,Lawyer Hass - Mexico,various
35188,Textile softening in leaves,various
35182,Cream 5%,various
35242,Crunchy bars - Special K,bar
35181,Salad Sauce - Miracle Whip,various
35176,fisheries,various
35174,"Toothpaste - Maxfresh - Saturday 14 and Sunday, September 15th only.- limit of 4 - 99 ¢ per additional article",various
35169,pretzels,various
35168,Biological English Cucumber of Greenhouse - Quebec - * Bonus 10 Points M,cucumber
35167,Pulp Powder - Fleischman's,various
34893,Lince-Mouth - Total Care,various
34888,Cabbage salad - see varieties in store,various
34886,Instant Gruau - See Varieties In Store,various
34567,Chips - Saturday 1 and Sunday 2 February only!- Limit of 4,chip
34568,"Coffee in Capsules T-Disc - Nabob - From Thursday 3rd to Sunday, October 6th, only - $ 5.99 The rest of the week",various
34570,Licorice,various
34574,Chocolate,various
34578,Instant coffee - via,various
34583,Frozen Pizza - Trabec,pizza
34586,Apple juice - see varieties in store,juice
34587,Refrigerated Drink - See Varieties In Store,various
34590,Macaroni and Cheese - Kraft Dinner,various
34592,Chewing gum,various
34594,nectarines,various
34600,Honey - President's Choice - See Varieties In Store,various
35166,Textile softening in leaves,various
35163,Coffee in K-Cup buckets - Max Boost - * Bonus 50 Points M,various
34898,Glossard Dessert - Drumstick,various
35207,Sliced Portobellas Mushrooms - Canada,various
35243,Hearts of Roman Lettuce - United States,various
35246,Peanut Butter,various
35252,Organic food for babies,various
35256,Fondue at Parmesan,various
35257,Protein Bars - Special K,bar
35263,Cereal - Special K,various
35269,Fruit Juice - Sunrype,juice
35279,Licorice,various
35286,Disinfecting wipes,cleaning product
35287,Eye Tracer - Infallible,various
35209,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",various
35206,Brussels sprouts,various
35161,Crunchy bars - Special K,bar
35200,"Meal replacement - Saturday 18 and Sunday, May 19th only.- limit of 4 - $ 10.99 the rest of the week or by item outside the limit",various
35123,Crunchy bars - Special K,bar
35124,Apples Granny Smith - from Washington - Extra Category of Fantasy,various
35126,Instant coffee,various
35127,spinach babies,various
35128,Hamburger breads - ultra-soft,various
35132,cracker,various
35134,Smoothie - Iögo - View varieties in store <,various
35135,Antisodorific or deodorant,various
35144,Frozen fries potatoes - see varieties in store - * Bonus 25 points m,various
35147,Frozen Whole Duck - Brome Lake - Category A,various
35150,"Hygienic paper - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 5.99 The rest of the week or by article out of bound",various
35151,Liquid soap recharge,various
37241,Laundry Standing - Refill,laundry
28602,Disinfecting wipes,cleaning product
35554,tortillas,various
35550,Muffins,various
35549,Antiperspirants - see varieties in store,various
35547,Coffee in K-Cup buckets - McCafe,various
35536,Refrigerated dessert,various
35535,Frozen Chicken Chest Burgers - Pub Style,various
35483,Candy - Werther's original,various
35521,Frozen Pizza - Giuseppe,pizza
35518,Corporal lotion,various
35515,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store,various
35512,English muffins,various
35510,"Yogurt Balkan - Original - Buy 1 and get free 1 pack of Ficello cheese sticks (8 x 21 g), worth $ 2.99",yogurt
35558,Crackers - CRISPERS - View varieties in store,various
35560,"Chicken, chest, boneless, skinless",various
35561,Hygienic paper - Fluff,various
35563,Tissue Paper - Unnamed - Saturday 12th and Sunday 13 October only.- limit of 4 - 4.99 the rest of the week or by article out of bounds,various
35566,Lemons,various
35568,Lemons,various
35577,bagels,various
35530,Cheese - Sir Laurier d'Arthabaska,various
36045,Shampoo - See Varieties In Store,various
36046,Mix of half-half-half - Quebec,various
36050,Strawberries - United States - Category # 1,various
36549,Vegetarian smoked sausages,sausage
36550,Refrigerated pizza crust,pizza
36552,Flooded Pizza - Oven Lift - View Varieties In-store,pizza
36553,Red Potatoes - From Quebec - Canada No 1,various
35507,Red Potatoes - From Quebec - Canada No 1,various
36570,Disinfecting wipes,cleaning product
35649,waffles,various
35667,feta cheese,various
35665,Tartinade Hoummos,various
35659,Peanut Butter,various
35658,Rice jasmine,various
35655,Refrigerated dessert,various
35652,Gas Drink - Coke - See Varieties in-store,various
35643,Red Cherries - United States - Category # 1,various
35503,"Mini-tomatoes (cherry, miniature or grapes)",various
35642,Yogurt to drink - Danino,yogurt
35633,Hygienic paper - Fluff,various
35629,Instant Coffee - * Bonus 25 Points M,various
35628,Chocolate and hazelnut spread,various
35622,Biological Hass Lawyer - Mexico,various
35619,Fruit Cocktail - President's Choice,various
35669,Faulty Cheese Tartin - Cheez Whiz,various
35670,Bars - Dipps,bar
35672,Mascara - Super Size,various
35676,Orange without glitches - South Africa,various
35680,Garniture for ice cream and dessert - President's choice - See Varieties in-store,various
35682,Disinfecting wipes,cleaning product
35687,Cereal - Special K,various
35688,Alcoholic drink,various
35689,Biological BOSC pears - the United States,various
35600,Frozen meatballs - President's choice - See variety in-store,various
35595,nectarines,various
35594,Chocolate Tablet - Unnamed - See Varieties In Store,various
35585,Ice Cream With Vanilla,various
35494,Black Forest Smoked Ham Without Nitrite Sliced,various
35495,Cereal - Squares,various
35498,Cream 35% - Ultra'creme,various
36561,Body Cleaner - Men Care,various
36572,Chips - Unnamed,chip
37247,Chocolates - Ferrero Collection,various
36498,Cranberry Infused Water - PACT - See Varieties In stock,various
36517,Frozen meal - see varieties in store,various
36515,"Toilet paper - Saturday, June 30th only - Limit of 4 - $ 5.49 The rest of the week or by item outside the limit",various
36511,Frozen Chicken Chest Burgers,various
36510,mozzarella cheese,various
36503,Black Forest Ham or Smoked Honey - Piller's - So far from stocks,various
36500,Frozen fruit - President's choice - See in-store variety,various
36496,CREAM 10%,various
36479,Chewing gum,various
36495,Chips - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,chip
36486,Ciabatta,various
36485,Peanut Butter - Crunchy - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,various
36482,Refrigerated fruit juice - see varieties in store,juice
36521,Rice Cockta - Crispy Minis - * Bonus 25 Points M Within Buying 3,various
36523,spinach babies,various
36526,Wonton Pasta,various
36528,Fruit snack - GOGO SQUEZ - Lower price of the year,various
36488,Gas Drink - Saturday 12th and Sunday 13 May Only - Limit of 4,various
36438,Shampoo - See Varieties In Store,various
36646,Romage Bar - President's Choice - See Varieties In Store,bar
36649,"lactose-free cream, 35%",various
36735,Frozen breast breast croquettes - premium - Buy 2 and get the third third,various
36736,Peanut butter - all natural - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds,various
36737,Apple pie - market delights,various
36743,Gas Drink - Coke Diet,various
36746,Instant Gruau - See Varieties In Store,various
36753,Hot Chocolate Mix - Carnation,various
36758,Red Sweet Peppers of Fields - Quebec,various
36759,Frozen Pizza - Giuseppe,pizza
36480,Ice Dessert - Classic - See Varieties In Store,various
36472,Peanut butter - creamy and light - Saturday 11 and Sunday 12 May only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,various
36574,Hygienic paper - Fluff,various
36605,Frozen Pizza - Casa Di Mama - View Varieties in-store - Saturday 18th and Sunday 19 January Only - Limit of 4 - $ 3.99 per additional item,pizza
36620,Hygienic Towels - * Bonus 20 Points M,various
36619,Puff pastry,various
36618,GASED MINERAL WATER,various
36612,Lemons,various
36609,Dishwasher - View Varieties In store,various
36606,Feeding Textile in Leaves - See Varieties In Store,various
36600,Frozen sailor shell,various
36469,yogurt nature,yogurt
36599,"Toothbrush - Extra Clean - Saturday, June 15 only.- limit of 4 - 99 ¢ the rest of the week or by item outside the limit.",various
36594,Dog Tapers - Denta Stix,various
36591,Instant Gruau - See Varieties In Store,various
36587,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,various
36586,Antiperspirants - Stinguard,various
36583,Organic red cabbage,various
36624,Pellets - see varieties in store,various
36627,Pure maple syrup,various
36628,Frozen Pizza - Giuseppe,pizza
36630,Licorice,various
36639,Cooked Pork Back Ribs - View Varieties in Store - Exclusive to Metro,various
36640,Tender bars - dipps - see varieties in store,bar
36546,Provolone cheese,various
36545,sports drink,various
36537,Tomatoes - Cirio - View varieties in store,various
36534,Frozen Organic Cooked Shrimp Crown - $ 5 Discount,various
36441,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various
36442,Frozen waffles - EGGO,various
36443,Peanut Butter - All Natural,various
36446,Bars - Vector,bar
36451,"Refrigerated orange juice, with pulps - Pure premium",juice
36461,Bars - Lunch,bar
35618,Maple syrup - see varieties in store,various
35613,Lip Balm - Baby Lips,various
35610,Gas Drink - Coke - See Varieties in-store,various
35921,Frozen thin crust pizza - Ristorante - See in store varieties,pizza
35917,Instant Coffee - Taste's Choice,various
35914,Glossard Dessert - Drumstick,various
35912,Rice - Uncle Ben's - View Varieties in-store,various
35911,"Jam, jelly, marmalade, spread - see varieties in store",various
35908,Frozen waffles - EGGO,various
35891,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
35906,Aluminum Paper - Unnamed,various
35905,Hygienic buffers - Pearl,hygiene product
35903,Frozen Organic Fruits - See Varieties In Store,various
35902,Lince-Mouth - Ultra Clean,various
35899,Refrigerated slippers,various
35898,"Peanut butter - Natural crisp - 25 miles a bonus for the purchase of 4. - Friday, May 17th only!",various
35923,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35926,Apple juice - see varieties in store,juice
35935,Creamy and sweet coffee,various
35939,Chewing gum - 4 box packs,various
35940,Honey,various
35942,Cats Food - Cat Chow - Save $ 1.50,various
35943,Chewing gum,various
35944,Mini Brownies - See Varieties in-store,various
35948,"Target - Max - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",various
32369,Nutritional Supplement - Pediasure,various
35956,Dry disposable wipes,cleaning product
35919,Peanut Butter,various
35695,Wipes,cleaning product
35691,Collagen - Original Formula,various
35690,Organic Ground Coffee - See Varieties In Store,various
35894,Refrigerated fruit juice - Trop50 - See in store varieties,juice
35887,Pizza Frozen thin crust - Casa di Mama - Saturday 6th and Sunday July 7th only!,pizza
35604,Cat Food - IAMS,various
35983,Tipper - Tiger - Limit of 4 - $ 6.99 per additional item,various
35993,Organic sparkling kombucha - See in store varieties,various
35992,paninis,various
35989,Cookies - Maxi Fruits - See Varieties In Store,various
35988,Refrigerated cranberry cocktail - limit of 4 - $ 3.49 per additional item,various
35986,Antisodorific or deodorant,various
35982,Antisodorific or deodorant,various
35960,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35980,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35976,"Fruit snack - irresistible, wellness - Assortment without added sugar",various
35975,Soybean Drink - Natur-A,various
35973,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
35970,Probiotic Kefir - Original,various
35998,Snack - Lunch Mate Stackers,various
36002,Eggs cooked in the oven - Quiche without crust - see varieties in store,various
36005,Peanut Butter - All Natural,various
36009,Gassed source water,various
36011,cheese without lactose,various
36012,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",various
36019,Ice Sweets - Drumstick - View Varieties in-store,various
36021,Black Forest Smoked Ham Without Nitrite Sliced,various
36024,Cereal - Corn Pops,various
36028,Hygienic paper - Fluff - * Bonus 25 points m,various
36029,Antisodorific or deodorant,various
36031,Cat Food - Elegant Medleys,various
36036,"Big White Eggs, Category A - Saturday 18th and Sunday 23 May Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various
35963,Cashew,various
35962,Beef concentrated broth,various
35961,Juice or cranberry cocktail - see varieties in store,juice
35384,Garlic braid - from China,various
35391,Biological mature - Mexico,various
35395,Rhubarb - Quebec - Canada # 1,bar
35340,Ice Dessert - Classic - See Varieties In Store,various
35350,Cereal - Special K,various
35347,Gassed source water,various
35346,Frozen breaded chicken tabs,various
35343,Soybean spread,various
35474,Rice jasmine,various
35342,Salt-free Bouillon - Campbell's - Buy 1 and a V8 vegetable cocktail package (6 x 156 ml) at $ 2.49 to get 100 points M,various
35339,Frozen Pizza - Giuseppe,pizza
35400,Lemons,various
35335,Lipstick - Ultra HD,various
35333,Cereal - Special K,various
35328,Frozen pizza - thin and crisp - see varieties in store,pizza
35326,Napkins,various
35323,Ice Cream With Vanilla,various
35352,Apple Compote - Free,various
35355,Powder preparation for infants with omega - See in store varieties,various
35357,Mounted coffee - McCafe - See in store varieties,various
35359,Dry disposable wipes,cleaning product
35360,Collagen - Original Formula,various
35361,"Frozen Pizza - Casa di Mama - Saturday 27 and Sunday, October 28th only - Limit of 4",pizza
35363,Ice Cream With Vanilla,various
35364,Preparation for infants A +,various
35365,"Beef, Burgundian melted cubes",various
35369,Lipstick - Superstay 24,various
35370,Dog Tapers - Denta Stix,various
35345,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
36039,"Liquid Washer, -40 ℃ - Cash of 4 cans - Come back to 1.5 $ unity",various
35482,Bleach,various
35489,Frozen breaded chicken burgers - pub style - limit of 4 - $ 7.99 per additional item,various
35601,Fresh entire chicken,various
35603,minced pork,various
35321,Frozen pork back ribs,various
35320,Frozen chicken straps - pub style,various
35318,Cookies - Maple Leaf,various
35441,Bologna - Gaspésien,various
35403,Yogurt,yogurt
35406,Lipstick - Outlast,various
35413,Ice Sweets - Drumstick - View Varieties in-store,various
35416,Hygienic buffers - Pearl,hygiene product
35417,Apples Cortland A.C. - Du Québec - Canada of Fantasy,various
35418,Refrigerated dessert,various
35420,Frozen Pizza - Trabec,pizza
35424,Instant Coffee - Rich - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
35425,Deodorant,various
35427,Granola,various
35429,Cheese snack,various
35430,Refrigerated fruit juice mix - Tropics - See in store varieties,juice
35436,Sliced charcuterie - see varieties in store,various
35440,Jam - Smucker's,various
35444,spinach babies,various
35317,Dog Tapers - Denta Stix,various
35451,Underprint - Saturday 7th and Sunday 8 July only - Limit of 4 - $ 3.49 per item out of bounds,various
35455,Tissue Paper - Limit of 4 - $ 6.99 per additional item,various
35457,Plain flour,various
35458,"Jam, jelly, marmalade, spread - see varieties in store",various
35461,Frozen fried sweet potatoes,various
35467,Peanut Butter - All Natural,various
35469,Hot Dog breads,various
35470,Cheese sticks - Ficello without lactose,various
35473,Black Forest Smoked Ham Without Nitrite Sliced,various
35383,"Jam, jelly, marmalade, spread - see varieties in store",various
35380,Pink grapefruit - United States,various
35378,Sachets Tea - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,various
35376,Gruau - Fast,various
35315,Liquid Lash Detergent - Simply - Saturday 18th and Sunday 19 May Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,various
36763,Pure honey - President's choice,various
36764,Mini Chips - Ace Bakery,chip
36766,Baby snack - MUM-MUM - View varieties in store,various
36322,"Big White Eggs, Grade A - Saturday 19 and Sunday 20 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",various
31725,Liquid soap,various
32360,Layers - The Choice of President,various
36291,Frozen Burgers - Gluten Free - See Varieties In-store,various
36328,"Young spinach, spinach printers or vegetables-leaves of organic fields - the choice of the president",various
36326,Ground Coffee - Gourmet,various
36323,Yogurt - 100% natural source,yogurt
36317,Lunch,various
36301,Collagen - Original Formula,various
36316,Red Potatoes - From Quebec - Canada No 1,various
36315,Peanut Butter - Natural Crunchy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various
36313,Frozen fruit - President's choice - See in-store variety,various
36311,Frozen Pizza - Trabec,pizza
36305,Red Mango - Mexico,fruit
32353,Biscuits - Maxi-Fruit - See Varieties In store,various
28380,Licorice,various
28381,Hygienic buffers - Pearl,hygiene product
28382,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
28384,Bologna - Quebec - * Bonus 25 Points M,various
28386,Mini frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item,various
28387,Mousse,various
28390,Disinfecting wipes,cleaning product
28398,Flavored Water - Wengled PC,various
28399,Biscuits - see varieties in store,various
28407,Frozen cake - See variety in-store,cake
28412,Eye Tracer - Infallible,various
28413,Smoke chicken sausages,sausage
28415,"Acetaminophen - Complete - Cold, Cough and Influenza",various
36304,Capillary Color - Infinia - See Varieties In-store,various
36294,Zucchini zucchini zucchini,various
36394,Olives Gluten Free - See Varieties In Store,various
36418,Tissue Paper - The Choice of President - Limit of 6 - 89 ¢ By Additional Article,various
36336,Toothpaste - Optic White - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit,various
36339,Chopped chicken - blue menu,various
36426,Beer in cans radler,various
36423,Disinfecting wipes,cleaning product
36422,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
36412,Frozen breaded chicken tabs,various
36287,Peanut Butter - All Natural,various
36410,Yogurt Nature Bio,yogurt
36407,Cheese Taste - Amooza!Twists,various
36406,Refrigerated apple juice - limit of 4 - $ 3.49 per additional item,juice
36405,Aerosol disinfectant - see varieties in store,various
36397,Kaiser breads,various
36396,Mint jelly,various
36333,Baby baby toiletries,various
36332,Hygienic paper - Fluff,various
36244,Cut Carrots (Cocktail) Organic,various
36246,Mid-Sweet Chocolate - Baker's,various
36247,Refrigerated orange juice mix - see in store varieties,juice
36249,Sausages - Veggie Dogs,sausage
36250,Ground decaffeinated coffee,various
36253,Links 12/13 x - at Maxi & Cie only,various
36256,Cereal - Fun PAC,various
36259,Pizza lift-au oven frozen,pizza
36264,Items for Baby Baby Care - See Varieties in Store,various
36266,Slicing cheese,various
36267,instant coffee,various
36268,Red Potatoes - From Quebec - Canada No 1,various
36273,Cat Food - Friskies,various
36275,Lozenges,various
36234,Licorice - NIBS - See Varieties in-store,various
28420,Biscuits - Maxi-Fruit - See Varieties In store,various
28421,Frozen Whipped Flooring - Cool Whip - Best Prices year,various
28425,Jam - blue menu twice more fruits - see varieties in store,various
28372,Frozen Hot Chicken Pâté,various
28572,Accompanying dish - Sidekicks - See in store varieties,various
28571,cracker,various
28454,"Liquid Washer, -35 ℃ - Unnamed",various
28453,Almond Butter - Blue Menu,various
28450,Tuna lanyard,various
28376,Carrots - Quebec - 50% discount,various
28371,Cats Food - Cat Chow - Save $ 1.50,various
28426,Honey - President's Choice - See Varieties In Store,various
28369,Antiperspirant - White Axis,various
28368,"Maps - Saturday, January 26th only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds",various
28366,Flooded Pizza - Casa di Mama - View Varieties in-store - SATURDAY 10 NOVEMBER ONLY - LIMIT OF 4,pizza
28360,"White eggs, big caliber, category A",various
28359,Frozen fruits - see varieties in store,various
28358,Yogurt - Classical,yogurt
28573,Frozen sailor shell,various
28574,Chewing gum - 4 box packs,various
28576,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99,various
28577,Chicken Eggs Free - Gros Caliber,various
28578,Toothbrush - twister,various
28579,Licorice,various
28585,Cereal - Alpha-Bits - 50% discount,various
28588,Shampoo - See Varieties In Store,various
28589,Peanut Butter - All Natural,various
28590,Small Potatoes Russet - Quebec - Category # 1 - Save $ 2,various
28593,Brie - Field Cream,various
28594,"Jam, marmalade or spread",various
28595,Dog Food - Dog Chow - See Varieties In Store,various
28596,Antiperspirants - see varieties in store,various
28597,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chip
28599,Frozen Pizza - See Varieties in Store - * Bonus 20 Points M,pizza
28601,Pure Maple Syrup - Canada Category A,various
28356,Organic Celery - United States - * Bonus 10 Points M,various
28353,MORTADELLE - Ordinary price: $ 3,various
28350,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry
28315,Hygienic buffers - Pearl,hygiene product
28427,Hearts of Romaine Lettuce - Quebec - Ordinary price: $ 3.49,various
28431,Lip Balm - Baby Lips,various
28432,Ice Cream With Vanilla,various
28437,Pasta - See varieties in store - Lowest price of the year,various
28439,Antiperspirant - Xtreme - Saturday 17 and Sunday 18 August only.- limit of 4 - $ 2.99 the rest of the week or by item outside limit,various
28441,Green or mixed peppers - naturally imperfect,various
28442,Toothbrush - twister,various
28443,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",various
28448,Disinfecting wipes,cleaning product
28378,Frozen fruit - President's choice - See in-store variety,various
28449,Choukraut - Bick's,various
28377,Vegetable oil,various
28373,Frozen dessert - Classical - Limit of 2 - $ 3.49 per additional item,various
28309,Ice Sweets - Drumstick - View Varieties in-store,various
28316,Ice Cream - Real Cream - See Varieties In Store,various
28349,Cranberry Infused Water - PACT - See Varieties In stock,various
28318,Dietal drink,various
28322,"chopped beef, skinny",various
28325,Green or mixed peppers - naturally imperfect,various
28326,Cashew,various
28329,Water Melon without glitches - the United States,various
28330,Black plums - Chile,various
28331,Pure maple syrup,various
28334,Black grapes without glitches - Mexico,various
28337,Frozen fruit - President's choice - See in-store variety,various
28339,"Peanut butter - crunchy - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various
28343,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,various
28344,Carrots - Quebec - 50% discount,various
28348,Max batteries,various
36395,Food Containers - See Varieties In-store,various
36393,Frozen Pizza - Traditional - Save $ 2,pizza
36771,Teaser,various
36698,Red Potatoes - From Quebec - Canada No 1,various
36719,Fruit Frozen Bars - Limit of 4 - $ 5.99 per additional item,bar
36717,Vegetable potato chips - See varieties in store,chip
36714,Gassed source water,various
36707,Sliced charcuterie - see varieties in store,various
36702,Frozen meal - Stouffer's,various
36697,Plastic Film - Unnamed,various
36681,Cerear bars - Nutri-Grain - See in store varieties,bar
36696,Chocolate,various
36695,Organic Ground Coffee - See Varieties In Store,various
36691,waffles,various
36689,Frozen waffles - EGGO,various
36685,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds",various
36648,Bottle gum,various
36724,yellow onions,various
36725,Pellets - see varieties in store,various
36687,"Hygienic paper - VELOUR - Saturday, June 15th only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",various
35302,Ice Cream - Real Cream - See Varieties In Store,various
36437,Mix of half-half-half - Quebec,various
36431,Chocolate Tablets - Lindor - See Varieties In Store,various
36157,Source Water - Arto Lifewtr - * Bonus 10 Points M,various
36159,Cut Carrots (Cocktail) Organic,various
36162,Frozen Dinner - O 'Sole Mio - See Varieties In Store,various
