unique_id,name
31817,"Oil jelly - Saturday, June 30th alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit"
3845,Fresh pork net
28920,Dry vaporizer
28285,Cereal - All-Bran Buds
28005,Yogurt - Lactose-free
17339,Tissue Paper - Pack of 9 Boxes
3626,Window cleaner - see varieties in store
8809,Coffee in Capsules T-Disc - Nabob
48409,Frozen Cake - Deep'n Delicious - * Bonus 25 points
41920,Mashed tomatoes
16408,Cream 18%
21095,Snack - Goldfish
2513,cucumber
49394,bitter chocolate
24427,Boneless Fresh Pork Chops - Center Cup
46941,Hearts of Roman Lettue - Quebec
2465,Acetaminophen - Cold
7589,Milk 1% lactose-free
15125,Biological mature - United States - 50% discount
7469,Grated Cheese - Unnamed - See Varieties In Store
1988,eggs
34022,Dogs
45774,Royal Gala Apples - Chile - Extra Category of Fantasy
36294,Zucchini zucchini zucchini
36994,Kakis Vanilla
25443,Mushrooms - See Varieties In stock
14620,Crustles - Crispy Minis
13011,Portions of frozen breaded fish
45683,frozen spinach
12874,Fresh chicken souvlakis
14376,Workout underwear - Easy UPS
24361,Thai shrimp and coconut
4889,"Vitamin B12 - 1,200 mcg"
17105,Amuse mouth
23236,Yogurt - 0% fat - see varieties in store
17240,Cantaloup - Guatemala and / or Mexico - Category # 1
7877,Turkey flakes
24142,Frozen Pasta - O 'Sole Mio - View Varieties In Store
27726,Chocolate bunny
4697,Frozen vegetables - President's choice - See in-store variety
48894,Cherry or mixed greenhouse tomatoes - from Canada and / or the United States and / or Mexico
48283,Yeast - Fleischmann's
15327,Frozen chicken chest nuggets - pub style
25970,Training Panties - Goodnites
25152,"trout, nets"
27294,Dip
39037,CUV CLEANER - Click Gel
27711,Red Tomatoes of Organic Serre - Quebec - Canada # 1
28014,Perogies
23782,Dish Liquid - Ultra Dawn - View Varieties in-store
10421,Traditional garlic castor
4334,Ice Sweets - Popsicle - See Varieties In Store
14705,"Flooded Pizza - Slim and crunchy crust - Saturday, August 3 only - Limit of 4 - $ 3.99 per additional item"
7649,Nail Polish - Classic
14575,Shower Gel - See Varieties In Store
14647,"White shrimp of the Pacific Frozen cooked, delicated with tail - size: 31-40 units / lb"
18653,"Peanut butter - all natural - Saturday 14 and Sunday, September 15th only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit"
5735,Mascara - Volum 'Express Mega Plump
9805,"Toucher - Tiger - Saturday, July 14th only - Limit of 4 - $ 5.99 The rest of the week or by item outside the limit"
35721,"Cream 5%, 10% - Ultra'creme"
27926,"Red or White Wine - Caballero, Auberge, Everyday, Christope Dalbray, Contradiction, Black Forest, Nicolas Laloux, Revolution - Save 20%"
42897,Kiwis - from New Zealand
16648,Peanut Butter - Crunchy - Saturday 30 and Sunday March 31st - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
15159,Corn in Epis 2 Colors - United States - Category # 1
24154,Frozen Yogurt - Chapman's
39482,Cookies - Dad's
10112,Liquid Laundry Detergent - Saturday 6th and Sunday 7 October Only - Limit of 4 - $ 5.99 The rest of the week or by item outside the limit
9364,Grape Bread With Cinnamon - POM - See Varieties In Store
10734,Yogurt - Activia
7976,"White eggs, Caliber Gros - Nutty, Burnbrae or Maritime"
44997,Smart Nature ham at l & lsquo; old mince
8571,Ground Coffee - Saturday 6th and Sunday 7 October Only - Limit of 4 - $ 7.99 The rest of the week or by item outside the limit
6522,Ground Coffee - President's Choice - See Varieties In Store
17521,Max alkaline battery
16444,Multivitamins - Women 50+ - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 16.99 The rest of the week or by article out of bound
11985,Coffee Mounted - President's Choice - Save $ 1.99
39301,Green sprouts
7893,Cracks - Ritz
35090,Chocolates - M & M's
5248,Fresh swordfish
9170,Traditional spread
11247,Liquid fabric softener
13802,"Gruau - Quick - Buy 2 and get free 1 pack of caramel or chocolate grains Hershey's (200-300 g), worth $ 3.99"
35190,Lawyer Hass - Mexico
10346,Red pepper of greenhouse - Canada and / or Mexico
9327,"Hauts of boned chicken thigh, without skin"
11512,"Peanut butter - Unnamed - Saturday, November 16th only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound"
20343,Fresh Atlantic Salmon Darnes - Canada - Nature or seasoned
34671,Brie - Notre-Dame
44384,"Fresh, boneless, skinless chicken breasts - Top prices of the year"
22298,Organic chocolate bark
12015,Cats Food - Fancy Feast
25305,"Frozen thin crust pizza - Ristorante - Saturday, April 13th only - Limit of 4 - $ 6.49 per additional item"
13627,Liquid Laundry Detergent - Lower price of the year
30779,Capillary Products - Hair Expertise - See Varieties In Store
43517,Legumes
6406,Smoked sausages
35144,Frozen fries potatoes - see varieties in store - * Bonus 25 points m
8012,English muffin
16323,Yogurt to drink - Yop
25220,Peanut butter - crunchy - Saturday 8 and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.
11379,Treats - See Varieties In-store
38655,Fermented Milk - Kéfir
37044,Frozen Tart Crust - See Varieties In Store
46211,Chocolate cake and dip cake holes in Nutella
26443,"Cereal - Cheerios - Save $ 2 - * $ 5.99 Without Coupon - 1 Coupon Limit by Purchase, By Customer"
6669,Cereal - Grape Bran
26047,Peanut Butter - Natural Crunchy - Saturday 24th and Sunday 25 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
28745,"Fresh chicken breasts with bone, without skin"
4688,dried cranberry
21006,Hot Dog breads - POM
38078,Refrigerated Pudding - Danette - View Varieties in Store - 50% off
12072,Gruau - Fast - Best Prices year
25110,"Toothpaste - Maxfresh - Saturday 20th and Sunday, July 21 only.- limit of 4 - 99 ¢ per additional article"
22528,"Fresh atlantic salmon fillet, no edges"
12686,Almond Butter - Naturalia - See Varieties In Store
9281,Organic Red Peppers of Serre - Canada or Mexico
40917,Broccoli - the United States and / or Mexico
28136,Margarine - Tradition
37564,Vegetables - M'Lord - Buy 1 and get the second second
9836,Peanuts
7562,Red mangoes
11314,Hand drawn pizza frozen
26255,Pepperoni Sliced - Amoré
47492,"charcuterie, ham"
2573,Bags - see varieties in store
13505,100% refrigerated juice mix - limit of 4 - $ 3.49 per additional item
9399,Brown entire grain rice
33652,"Pacific White Shrimps Frozen Cooked - Devye, With Tail - Size: 21-25 Units / LB - $ 5 Economy"
27759,Verts peppers - from the United States and / or Mexico
3539,"Refrigerated orange juice, without pulps - Premium"
28918,Bars - All-Bran - * Bonus 15 Points M
10280,Cranberries - MAISINS
27278,Cut Carrots - Canada or the United States
3711,Aluminium foil
44985,"Capillary Color - Image - Saturday, November 10th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bound"
9690,Salad Duo Kale and Spinach - the United States
21800,celery
45281,Sliced leeks - imported
38908,Apple juice and refrigerated pear
1714,Shaving gel
7247,Frozen Pizza - Casa di Mama
46327,Naked capillary products
40397,Cream for Dentures - Poligrip
28326,Cashew
30027,Entire Water Melon without glitches - the United States
45578,Ice Cream Bars - Limit of 4 - $ 5.99 per additional item
39787,Erasless Cheese - Unnamed - Lowest price of the year
49440,Cheese Bar - Unnamed - See Varieties In Store
3963,Nantes carrots - from the United States or Mexico
28043,Frozen meal - skipped sensations - see varieties in store
36534,Frozen Organic Cooked Shrimp Crown - $ 5 Discount
13698,Squares or bars - lunch - see varieties in store
18168,Partially skimmed milk 1% - finely filtered
1241,Crackers - spreadable
26497,Pistachios - $ 2 of economy
8832,rice cakes
47907,CRETON - Ordinary price: $ 2.97
3481,Coffee Mushrooms - Canada
25330,Lasagna Pasta - Express - Direct-O-Oven - See Varieties in-store
29510,Pasta for Lasagna - Direct-O-Four
37410,Antipersporated or deodorant - see varieties in store
40450,Dip - Philadelphia - See Varieties in store
8138,Chocolate Milk - Saturday 8th and Sunday 9 September only - Limit of 4 - $ 1.49 The rest of the week or by item outside the limit
42443,Ice Sweets - Lolly
36157,Source Water - Arto Lifewtr - * Bonus 10 Points M
20574,Soup - ready to taste
30506,Frozen pork hocks
6636,Gratin - save at least $ 5
20580,Layers - Sizes 1-6
21294,Wiper - Unnamed - Saturday 19th and Sunday May 20th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside limits
29672,Natural Source Water - President's Choice
21329,"Toothbrush - Twister - Saturday 26 and Sunday, October 27th only.- limit of 4 - 99 ¢ per additional article"
16465,"Fresh entire chicken - * big chicken of about 3 kg, more fleshy"
17511,Pasta - Ancient Grains - See Varieties in Store - 50% off
2309,Pure jam - Smucker's - View Varieties in-store
40280,Fluffy bread
31242,Vegetable cocktail - See in store varieties
45003,Chopsticks or breads - see varieties in store
17872,35% whipped cream
30223,Frozen breaded chicken sticks
40501,Fresh entire chicken cooled in the air
4378,Turkey Extra skinny - irresistible wellness
32227,Yogurt - Yocrunch
27951,"Antiperspirant - Saturday 6th and Sunday, July 7th only!"
32124,Wiper - Green - Saturday 19th and Sunday January 20th Only - Limit of 4 - $ 5.99 The rest of the week or by article out of bound
6841,Shower Gel - Ax
15108,Jam - Buy 2 and Get FREE 1 Jif Peanut Butter (500 g)
10476,Nail Polish - Sewing Gel
23854,Pulp mix - bisquick
34632,Caramel spread - 25 miles as a bonus for the purchase of 2. - 11 October only!.
27201,Liquid Foundation - Clean - Saturday 2 and Sunday February 3rd - Limit of $ 5 - $ 10.99 The rest of the week or by article out of bound
47920,Refrigerated buns paste
25965,Fruit Flavor Drink - See Varieties In Store
28221,Giant shells
33316,Frozen Pizza - Slim and Crispy Crust - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item
45835,cantaloupe
47471,Fresh pasta - o Sole Mio - See in store varieties
8499,Peanut Butter - Natural Crunchy - Saturday 25th and Sunday May 26th Only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.
41559,"Fresh chicken breasts with bone, skinless - save $ 1.55 / lb"
46003,Milk 3.25% - Lactose-free
33642,All-purpose cleanser - see varieties in store - * Bonus 30 points M for purchase of 2
41315,Soup - ready to serve - see varieties in store
13767,splash
46293,Protein bars - Vector
27325,Crusts with frozen tartlets - * bonus 25 points m with the purchase of 2
47591,Frozen Pacific Wild Salmon Tuning - Passion of the Sea
28458,"Hygienic Towels - Saturday, June 30th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit"
40931,pamplemousses
44753,Flavored and Alcoholic Malt Drink - see Varieties in store
18637,Cheese Taste - Amooza!Twists - * Bonus 20 Points M
36648,Bottle gum
4377,Foundation - Fit me!
29184,Ice Dessert - Classical - Saturday 6th and Sunday 7th October alone - Limit of 2 - $ 2.99 The rest of the week or by item outside the limit
28129,Soybean drink
9201,Frozen Pizza - Giuseppe - View Varieties in store
15647,Celery - Quebec - Canada No. 1
48702,"Toothpaste - Sensitive Pro-Relief - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 3.99 The rest of the week or by item outside limit"
43858,Hygienic paper - VELOUR - save at least $ 4.99
8512,Slim and crispy crust pizza frozen
43965,Refrigerated fruit juice - see varieties in store - limit of 4 - $ 3.99 per additional item
7026,Peanut Butter - Natural Crunchy - Saturday 15th and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
48938,"Layers - Buy 1 and get free 1 pampers wet wipe box (72 one.), Worth $ 3.99"
42659,Multigrain tortillas at l & lsquo; Oil d & lsquo; olive
48783,Chips - Lay's - Limit of 4 - $ 3.29 per additional item
35461,Frozen fried sweet potatoes
26139,Pasta - Bistro - 50% discount
6110,Chocolate and hazelnut spreads & go
25013,Ice bars - * Bonus 30 Points m
31961,Fruit Drink - See Varieties in Store
15287,Frozen Meal - Signature - See Varieties In Store
30704,"pork, roasted, boned"
27055,Mask - clay-pure
10166,"Mini-Tomatoes (Cherry, Miniature or Grape) Organic"
23736,Cooked potators at the Marmite - The Choice of President
38806,mayonnaise
36639,Cooked Pork Back Ribs - View Varieties in Store - Exclusive to Metro
47532,Red Onions - Quebec
13800,Cooking Chocolate - Baker's - See Varieties in-store
4363,Organic bananas
2677,Organic Beverage - See Varieties In Store
18566,"Hauts of fresh chicken leg boneless, skinless"
24778,Pasta - Manicotti
34295,Cubes of stew beef
7412,Hygienic buffers u
23156,Green peppers - from the United States - Pack of 4
37987,Frozen Chicken Chest Burgers - Prime - Buy 2 and Get FREE The Third
884,Mini frozen pizzas - Giuseppe - See varieties in store
29837,Rice - Uncle Ben's - Save $ 2.02 - Lower price of the year
6359,Caramel Spreads - Dulce de Leche
44661,"Frozen breaded chicken nuggets - Pub style - Saturday, October 19th only - Limit of 4 - $ 6.99 per additional item - $ 6.99 The rest of the week"
38108,Bread cooked in store
1695,Decaffeinated ground coffee
35218,Pasta - Giant Shells
14461,"Ice Cream - Cremerie Style, Blends - Limit of $ 2 - $ 4.49 per additional item"
25808,Shampoo - Fructis
11869,Frozen breaded chicken fillets
26155,Grated cheese - President's choice - limit of 4 - $ 4.99 per additional item
31315,Fruit snack - Gogo squeez
7050,Cookies - Tradition 1905
14838,"Grilled fish fillets, frozen - See in store varieties"
1811,hamburger breads
26860,Frozen Pizza - Calzones
38322,White Eggs Omega-3 Liberty Freedom - Blue Menu
14648,Tortillas - POM
17122,Mascara - Volum 'Express The Rocket
19084,Kiwis - Of Italy
15641,Protein-struck milk - milk's go
19989,Fried potatoes in frozen neighborhoods - see varieties in store
36028,Hygienic paper - Fluff - * Bonus 25 points m
9407,Evaporated milk
11168,Pasta sauce
5981,Layers - See Varieties In Store
14702,mullots
43760,Rosé Wine - Marquis de Méricourt
19385,Wafers - quadratini - see varieties in store
21375,Mascara - Lash Blast
13093,Hand soap
21927,"Fresh, boned, skinless chicken thighs"
26914,Organic Gruau - Qi'a - See Varieties in store
47063,Prosciutto - View Varieties in store
31826,Organic granola bars - see varieties in store
4321,chia seeds
32959,Small white yellow-flesh potatoes - from Quebec - Canada # 1
16228,Field Orange Peppers - Quebec - 50% off
10650,Ice Cream - Gelato - See Varieties in Store
863,All-purpose cleanser - see varieties in store
1888,Refrigerated smoothie
15978,Fouxer of fabrics in sheets
14929,Nail Polish - Color Rich
39991,Gruau - One Minute
15526,Melon Honey - * Bonus 20 Points M
42231,Cheese Macaroni - Original - View Varieties in-store
36766,Baby snack - MUM-MUM - View varieties in store
24914,Corporal Deodorant - Axis
99,mature
41247,CARROTS NEW NEWS - Du Québec - Canada No 1
2929,Frozen breaded fish fillets - Pub classics
15257,White Eggs - Gros Caliber
35601,Fresh entire chicken
40724,Shower cleaner
25404,Hamburger breads - Ultra-soft - Buy 1 and get the second second
16563,Cookies - Maple Leaf - See Varieties In Store
14573,Cretonnaire - View Varieties in store
39623,Frozen meal - kind house - see varieties in store
25908,Energy bars - Vector
48732,Beans - Unnamed
42059,Greenhouse or mixed greenhouse tomatoes - from Canada and / or Mexico
11001,Biological Peanut Butter - President's Choice
35803,Cookies - Viva Puffs
19904,Hot Chocolate in Sachets - Carnation
1005,Beer - Canadian
34654,Bars - nuts and seeds
3315,Nectarines - Chile
44056,"Refrigerated orange juice, with pulps - Pure Premium - Save $ 1 with a good-discount in store"
6638,Dental floss
24279,Capillary Products - Men Care
30605,Ice Cream Log - Vanilla with Strawberry Coulis
32293,Shower Gel - Saturday 19th and Sunday 20 January Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound
19776,Guimauves - Unnamed
47,White flour (all use)
29645,Frozen Cooked Foods - Slimming Kitchen
5819,ACCOMPANYING PLAT - FAST & GOOD
43272,Garlic stick - Giuseppe
17487,Peanut Butter - Unnamed - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 3.49 per additional item - $ 3.49 The rest of the week
13143,Liver block - first harvest - see varieties in store - * Bonus 20 points m
1490,Sliced cheese product - Singles
10548,"White eggs, Gros Caliber, Category A - Saturday 13 and Sunday October 14th Only - Limit of 2 - $ 2.49 The rest of the week or by item outside the limit"
6047,"Beef, roasted, counter net"
3512,Camembert cheese
25642,Frozen breaded fish burgers
17915,"Frozen fruit juice, frozen - see varieties in store"
13781,"Tiger wipers - Saturday, June 16th only - limit of 4 - $ 4.99 The rest of the week or by article out of bounds"
34794,Toothbrush - Extra Clean - Saturday 20th and Sunday 21 July only.- limit of 4 - 99 ¢ per additional article
23190,Cookies - Small pleasures - see varieties in store
26293,"chicken, thigh top, boned"
10699,Herbal pellets against coughs
13457,Frozen Chicken Burgers - From Thursday 9 to Sunday 12 January only
36209,Chocolate Tablet - Excellence - View Varieties in-store
24654,Margarine - Traditional Tartinade
34516,"Charcuterie, Smokies"
724,Yogurt - creamy
27244,Frozen cheese sticks
14084,Frozen chicken gratin
32616,Chocolate - Orange - Saturday 23 and Sunday November 24th only!- limit of 4 - $ 3.99 the rest of the week or by article out of bounds
16467,Cereal - Squares - 50% discount
15245,"White eggs, category A - Saturday 7 and Sunday, September 8th only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
38751,PUDING - Snack Pack - See Varieties In stock
43274,"Frozen chicken wings - Buy 1 and get 1 box Burgers, fries, tabs, straps or chicken breast chicken flamingo (600-800 g)"
18140,Vegetables - see varieties in store
8326,Yogurt Style Balkan - Original - Buy 1 and Get FREE 1 Yogurt Original Balkan Style (650-750 g) worth $ 2.99
19398,Biological mature - United States
30387,Liquid textile softener - Saturday 24th and Sunday 25 August only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit
6329,Frozen Pizza - Giuseppe Lift Au-Oven - * Bonus 30 Points M
26220,Foaming cleaner for the body
22075,Mined with ham - Natural Selections - See in store varieties
21828,Organic Foods in Puree for Baby - See Varieties In stock
17053,Preparation for Infants - Probiotic Good Start
17924,Refrigerated fruit juice - creations - see varieties in store
7177,jasmine rice
20404,"Beef, round interior"
23517,Deodorant - High Endurance
34946,"Flooded Pizza - Rustico - Saturday 29 and Sunday December 30th, only - Limit of 4 - $ 6.99 per additional item - 6.99 The rest of the week"
38286,Shampoo and Revitalizer - 2 in 1 - See Varieties in-store
13417,Fruit snacks
41047,"Frozen thin crust pizza - Ristorante - Saturday 6th and Sunday, July 7th only!"
42789,"Charcuterie, smoked sausages"
1097,Peanut butter and whipped dip
24531,Peanut Butter - See Varieties In Store - * Bonus 20 Points M
41662,Sesame sticks
45185,Grilled almond nuts
36144,Soap breads - Men Care - See Varieties in store
19953,Salted beef
12838,Navet Fettuccine - Quebec
36646,Romage Bar - President's Choice - See Varieties In Store
46363,Organic White Mushrooms - Canada
15091,Fruit snack - fruit-o-long - See in store varieties
32460,Sweet Nanaise Carrots - Quebec and / or Mexico
15776,Green grapes without glitches
9948,Salad bread patts - * cooked in store
13079,Hearts of celery - the United States and / or Mexico
43697,Chips - Saturday 1st September only - Limit of 4
20498,Grated Parmesan cheese
11125,Peanut butter - crunchy - Saturday 20 and Sunday 21 July only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit
12362,Capillary Products - Members price: $ 2.99
30146,NAVEL ORANGES - South Africa
26431,Dog Food - One Smart - * Bonus 40 Points M
1287,Cheese Cake Cream - Philadelphia
22380,Black plums - Chile
29650,Salami - Unnamed
23452,Honey - McCormicks
33523,Cream 15%
35629,Instant Coffee - * Bonus 25 Points M
12070,Blueberries - Peru - Category # 1
35821,Cretons - Gaspésien
19282,Bologna with garlic
49013,Plastic Film - Molding Pelli - Save $ 1.48
44968,Lemons - from Spain
4619,Pasta - Smart
23815,Organic tomatoes
47285,"Crackers - Saturday, August 31 only.- limit of 4 - $ 2.49 the rest of the week or by item outside the limit"
24099,Refrigerated Pudding - Danette
39280,"Pizza Flooded thin crust - Casa di Mama - View Varieties in-store - Saturday 1 and Sunday December 2nd, only - Limit of 4 - $ 6.99 The rest of the week or by article out of bounds"
5965,Fantasy molasses - lower price of the year
21935,Gas Drink - Cola
5576,Chocolate treatments - max: 3 per customer
22443,Crab Flavor Goberge Flakes
21472,Cookies - Chips
24942,Seasoned rice - quickly & good - see varieties in store
30584,Fresh pasta - Buy 1 and get the second second
14490,Coffee with k-cup buckets - original mix
25215,Frozen Pizza - Casa di Mama - Saturday 15 and Sunday 16 September Only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit
24783,Energy Bar - CLIF - See in store varieties
31616,Probiotic Drink - Danactive - See Varieties in-store
41441,Lettuce in red leaves - from Arizona - * Bonus 10 points M
48075,Sweet Condensed Milk - President's Choice
37121,Chocolate treats - see varieties in store - * Bonus 20 points M
6160,Laundry Detergent - FLINGS
38611,Biscuits - Whippet - See Varieties in store
10848,"chicken, chest, with bone"
16144,Chop Chop Salad Set - of the United States
10387,Grated cheese - see varieties in store
13514,Revitalizer - Saturday 25th and Sunday 26 August only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
14095,Alcoholic beverage in cans
9473,Chocolate - Ferrero Collection
49652,English cucumber without glitches - from Canada and / or Mexico
43765,Cereal - Croque-morning - see formats and varieties in store
31736,"pork, chop, boneless"
4283,Cheese snacks
11223,Pudding
16825,Iced Sorbet - Chapman's - See Varieties In Store
9997,Toothpaste - see varieties in store
31789,"Apple snack - Irresistibles Wellness, Selection"
11845,"Duck, confit thighs"
26981,"Couscous - Buy 1 and Get FREE 1 Green Lentil Box Tipiak (240 g), worth $ 3.99"
40421,Hazelnut Chocolate Spread - * Bonus 20 Points M
19878,"scallops, wholesale"
45792,Hygienic paper - * Bonus 35 points m
43310,Ground Coffee Cartridges - See Varieties In Store
29156,Gluten Free Cereal - Chex - View Varieties In-store
10283,Dog Treats - Dentalife
15662,Antiperspirant - axis
31304,Frozen chicken breast nuggets
16427,Beer in extra cans
19174,Yogurt - Mediterranean - See Varieties in Store - * Bonus 15 Points M
2713,FOOD SUPPLEMENT FOR TOUTS-SMALL A + - Save up to $ 3
44590,Maple Syrup - Quebec - View Varieties in-store
10677,Fruit snack - Gogo Squeez - See in store varieties
35829,"Cookies - Celebration - Buy 2 and get free 1 marshmallic bag (454 g), worth $ 2.49."
32412,Beer in cans - Buy 2 crates and get a $ 15 reduction on your other groceries
32539,Brunette Asian pears - China - Extra Category of Fantasy
40753,Laundry Liquid Detergent - Simply - Saturday 9th and Sunday 10 February alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds
44457,Chocolate - Original
3524,Frozen Pizza - Casa di Mama - See Varieties in-store
11738,Yellow Zucchini - Quebec - Lower price of the year
11220,Vegetable straws
13805,"tuna, darnes"
41194,Beer - Rickard's - Buy 2 Caisses and IGA will pay the equivalent of 2 taxes ($ 9.28)
8072,Layers - Sizes: 1-6
429,Frozen breaded fish fillets - Signature
8169,Liquid honey - Unnamed
48347,Frozen meal - O 'Sole Mio
3675,Frozen chicken nuggets
1198,Ice Dessert - Parlor - See Varieties In Store
18020,Sliced lover
13291,Pasta - Bistro - * Bonus 25 Points M In purchase of 3
36133,Beer - Abbey
27582,Chips - Saturday 11th and Sunday 12 January only - Limit of 4
9033,Cereals
25195,Squares at Rice Krispies - Kellogg's
16618,NAVEL Oranges - Spain
14386,Smoked sausages - see varieties in store
19484,Leeks - Quebec
13874,Craquelins - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 3.49 The rest of the week or by article out of bounds
18799,Yogurt - minigo - see varieties in store
11072,Frozen pizza - thin and crispy crust - see varieties in store
48130,"Mouthwash - Saturday 21 and Sunday, September 22 only.- Limit of 4 - $ 2.99 per additional item"
25266,"White eggs, big caliber, category A - Saturday, October 20th only - Limit of 2 - $ 2.49 The rest of the week or by item outside the limit"
17160,Creton pork - Pack of 2 boxes
30570,Bars - Nutri-Grain - See Varieties In-store
38712,Extra Lean Chopped Chicken - Blue Menu
45707,"Fruit in Cup - Selection, Irresistibles Wellness - See Varieties In stock"
14421,Frozen potato cakes
16456,Yogurt to drink - Mini Yop
6485,Goberge (imitation of crab flesh)
30561,French Style Round Interior Bifteck - from Beef Canada AA or a higher category or USDA Select
45310,Bar - Chewy - See Varieties in-store
18581,Sofoper Gruau
33086,Shells - * Bonus 25 Points M In purchase of 2
39678,Frozen fries potatoes - Favor Crisp
5436,Bologna - * Bonus 20 points M
45870,Yellow Asian pears - from China - Extra Category of Fantasy
27204,Cereal - crisp oats - See variety in-store
29077,Montagnard ham
43140,Salsa - President's Choice - See Varieties In Store
9051,goat cheese
15248,Fresh chopped chicken - from Quebec - * Bonus 30 points m
35124,Apples Granny Smith - from Washington - Extra Category of Fantasy
4162,Capsules Coffee - Maxwell House
40027,Eye Shadows - Photoreready
48835,"White eggs Omega-3, Gros - irresistible caliber, Wellness"
15433,Pizza frozen pockets - McCain - See in store varieties
26955,Tisane
29820,Roast boneless pork loin - center cut
27116,Mascara - Lash Paradise
6218,Cereal - Lucky Charms
16539,Corn in Epis 2 Colors - Quebec - Canada # 1
17533,Redhead beer
33098,"Peanut butter - all natural - Saturday, February 16th only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
7645,Antiperspirant or deodorant - axis
5702,Small Potatoes Russet - Quebec - Canada No 1
30776,Chips - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds
33015,Sachets Tea - Saturday 11th and Sunday 12 January alone - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week
37241,Laundry Standing - Refill
41432,Soup Mix in Sachets - Cup-a-Soup
2631,Garniture - Sundae Syrup
22220,Butter - salty or not salty
28876,Cookies - Maxi-Fruits
16959,"Big White Eggs, Grade A - Saturday 25 and Sunday 26 August only - Limit of 2 - $ 2.49 The rest of the week or by article out of bound"
47654,Pizza Frozen thin crust - Casa di Mama - View varieties in store
32492,Cut Carrots - United States
44410,Blueberries - United States - Category # 1
40711,Original cheese dip - the laughing cow
9083,Protective panties
26312,Young turkey seasoned frozen
20393,Bouillon - Campbell's - Buy 3 and get FREE fourth
17715,"Young frozen turkey, category A"
4520,Chips - See varieties in store - 50% off
8420,Having dinner
20658,Pure BeauRivage Maple Syrup - Dark-Robust Taste
38718,Sliced cheese product - Slices
37851,Vaporizer lotion
33541,Biscuits - Oreo - View Varieties in store
15370,Organic raspberries
44795,Boneless Fresh Pork Longe Chops - BBQ
11110,Marshmallows - Unnamed - See Varieties in Store
32204,"Batteries - Saturday, November 16th only - Limit of 4 - $ 13.63 The rest of the week or by article out of bound"
36763,Pure honey - President's choice
2601,Tea - Orange Pekoe
37166,Pale tuna - See varieties in store
25459,Drill duo
17574,Extra skinny chicken chicken well wellbeing
17666,Cleaner
28991,chopped chicken
12016,Chocolate Tablet - Excellence
49,Hazelnut spread
31140,Refrigerated soy drink - see varieties in store
27564,"Moisturizing Cream - Total Effects - Saturday, November 16th only - Limit of 4 - $ 21.99 The rest of the week or by article out of bounds"
7351,Carrots Nantes - Quebec
2079,Cereal - Croque-morning
5315,Bars - Mix of Hiker
29584,Ice Cream - GELATO - View Varieties in Store - * Bonus 25 Points M
8041,Craquelins - Vinta
14799,Farfalle food dough
20674,Fridges - Hershey's - See Varieties in-store
28111,Pita Chips - See Varieties In Store
33780,Hauts of fresh chicken thigh
45067,Granola Granola Organic Cereals - See Varieties in-store
744,Styling products
13031,Gouda cheese
39298,Hearts of Celery - Quebec
28132,Ribs of frozen pork back
16423,Ice Treats - Mini Drumstick - See Varieties in-store
26246,Chips - Puffs
449,Capillary Color - Belle-Color - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 5.99 The rest of the week or by item outside limits
27871,Arborio rice
500,Hygienic paper - President's choice - $ 4 - $ 6.99 per additional item
32401,Ice treats - Parlor - See in store varieties
42416,Pure jam - Smucker's - View Varieties in-store - * Bonus 15 Points M
34485,Toothpaste - Maxfresh - See in store varieties
15724,Organic Red Cabbage - Quebec
36830,Glucosamine
11258,Deodorant - Speed Stick
13643,Tissue Paper - 30 miles premium for the purchase of 2. - August 30 only!
8182,Chips - Saturday 24th and Sunday 25 August only.- Limit of 4
8693,Green tea
32451,Bouillon - Selection - See Varieties in-store
43913,Cookie
8605,Dog Food - First Nutrition - Save $ 2.00 with a good-discount in store
41613,Coffee Grains - * Bonus 45 Points M
25878,Onions
24168,Frozen seafood gratin
