unique_id,name,category
40501,Fresh entire chicken cooled in the air,Chicken
4378,Turkey Extra skinny - irresistible wellness,Turkey
32227,Yogurt - Yocrunch,Yogurt
27951,"Antiperspirant - Saturday 6th and Sunday, July 7th only!",Medicine
32124,Wiper - Green - Saturday 19th and Sunday January 20th Only - Limit of 4 - $ 5.99 The rest of the week or by article out of bound,Wiper
6841,Shower Gel - Ax,Gel
15108,Jam - Buy 2 and Get FREE 1 Jif Peanut Butter (500 g),Jam
10476,Nail Polish - Sewing Gel,Personal Care
23854,Pulp mix - bisquick,Juices
34632,Caramel spread - 25 miles as a bonus for the purchase of 2. - 11 October only!.,Spread
27201,Liquid Foundation - Clean - Saturday 2 and Sunday February 3rd - Limit of $ 5 - $ 10.99 The rest of the week or by article out of bound,Personal Care
47920,Refrigerated buns paste,Dessert
25965,Fruit Flavor Drink - See Varieties In Store,Drinks
28221,Giant shells,Fish
33316,Frozen Pizza - Slim and Crispy Crust - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item,Frozen Pizza
45835,cantaloupe,Cantaloupe
47471,Fresh pasta - o Sole Mio - See in store varieties,Pasta
8499,Peanut Butter - Natural Crunchy - Saturday 25th and Sunday May 26th Only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,Peanut Butter
41559,"Fresh chicken breasts with bone, skinless - save $ 1.55 / lb",Chicken
46003,Milk 3.25% - Lactose-free,Milk
33642,All-purpose cleanser - see varieties in store - * Bonus 30 points M for purchase of 2,Cleaner
41315,Soup - ready to serve - see varieties in store,Soup
13767,splash,splash
46293,Protein bars - Vector,Bars
27325,Crusts with frozen tartlets - * bonus 25 points m with the purchase of 2,Dessert
47591,Frozen Pacific Wild Salmon Tuning - Passion of the Sea,Fish
28458,"Hygienic Towels - Saturday, June 30th Only - Limit of 4 - $ 3.49 The rest of the week or by item outside the limit",Hygienic Towels
40931,pamplemousses,Vegetables
44753,Flavored and Alcoholic Malt Drink - see Varieties in store,Beer
18637,Cheese Taste - Amooza!Twists - * Bonus 20 Points M,Cheese
36648,Bottle gum,Water
4377,Foundation - Fit me!,Personal Care
29184,Ice Dessert - Classical - Saturday 6th and Sunday 7th October alone - Limit of 2 - $ 2.99 The rest of the week or by item outside the limit,Dessert
28129,Soybean drink,Soybean
9201,Frozen Pizza - Giuseppe - View Varieties in store,Frozen Pizza
15647,Celery - Quebec - Canada No. 1,Celery
48702,"Toothpaste - Sensitive Pro-Relief - Saturday 27 and Sunday, July 28th only.- Limit of 4 - $ 3.99 The rest of the week or by item outside limit",Toothpaste
43858,Hygienic paper - VELOUR - save at least $ 4.99,Hygienic paper
8512,Slim and crispy crust pizza frozen,Slim
43965,Refrigerated fruit juice - see varieties in store - limit of 4 - $ 3.99 per additional item,Juices
7026,Peanut Butter - Natural Crunchy - Saturday 15th and Sunday 16 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,Peanut Butter
48938,"Layers - Buy 1 and get free 1 pampers wet wipe box (72 one.), Worth $ 3.99",Layers
42659,Multigrain tortillas at l & lsquo; Oil d & lsquo; olive,Cerealss
48783,Chips - Lay's - Limit of 4 - $ 3.29 per additional item,Chips
35461,Frozen fried sweet potatoes,Potatoes
26139,Pasta - Bistro - 50% discount,Pasta
6110,Chocolate and hazelnut spreads & go,Chocolates
25013,Ice bars - * Bonus 30 Points m,Ice Cream
31961,Fruit Drink - See Varieties in Store,Drinks
15287,Frozen Meal - Signature - See Varieties In Store,Frozen Meal
30704,"pork, roasted, boned",Pork
27055,Mask - clay-pure,Mask
10166,"Mini-Tomatoes (Cherry, Miniature or Grape) Organic",Personal Care
23736,Cooked potators at the Marmite - The Choice of President,Potatoes
38806,mayonnaise,Mayonnaise
36639,Cooked Pork Back Ribs - View Varieties in Store - Exclusive to Metro,Pork
47532,Red Onions - Quebec,Onions
13800,Cooking Chocolate - Baker's - See Varieties in-store,Chocolates
4363,Organic bananas,Bananas
2677,Organic Beverage - See Varieties In Store,Juices
18566,"Hauts of fresh chicken leg boneless, skinless",Chicken
24778,Pasta - Manicotti,Pasta
34295,Cubes of stew beef,Chicken
7412,Hygienic buffers u,Hygienic paper
23156,Green peppers - from the United States - Pack of 4,Peppers
37987,Frozen Chicken Chest Burgers - Prime - Buy 2 and Get FREE The Third,Frozen Chicken
884,Mini frozen pizzas - Giuseppe - See varieties in store,Pizza
29837,Rice - Uncle Ben's - Save $ 2.02 - Lower price of the year,Rice
6359,Caramel Spreads - Dulce de Leche,Spread
44661,"Frozen breaded chicken nuggets - Pub style - Saturday, October 19th only - Limit of 4 - $ 6.99 per additional item - $ 6.99 The rest of the week",Frozen Chicken
38108,Bread cooked in store,Bread
1695,Decaffeinated ground coffee,Coffee
35218,Pasta - Giant Shells,Pasta
14461,"Ice Cream - Cremerie Style, Blends - Limit of $ 2 - $ 4.49 per additional item",Ice Cream
25808,Shampoo - Fructis,Shampoo
11869,Frozen breaded chicken fillets,Frozen Chicken
26155,Grated cheese - President's choice - limit of 4 - $ 4.99 per additional item,Cheese
31315,Fruit snack - Gogo squeez,Snacks
7050,Cookies - Tradition 1905,Cookies
14838,"Grilled fish fillets, frozen - See in store varieties",Fish
1811,hamburger breads,Snacks
26860,Frozen Pizza - Calzones,Frozen Pizza
38322,White Eggs Omega-3 Liberty Freedom - Blue Menu,Egg
14648,Tortillas - POM,Chips
17122,Mascara - Volum 'Express The Rocket,Personal Care
19084,Kiwis - Of Italy,Kiwis
15641,Protein-struck milk - milk's go,Milk
19989,Fried potatoes in frozen neighborhoods - see varieties in store,Potatoes
36028,Hygienic paper - Fluff - * Bonus 25 points m,Hygienic paper
9407,Evaporated milk,Milk
11168,Pasta sauce,Pasta
5981,Layers - See Varieties In Store,Layers
14702,mullots,Pears
43760,Rosé Wine - Marquis de Méricourt,Wine
19385,Wafers - quadratini - see varieties in store,Waffers
21375,Mascara - Lash Blast,Personal Care
13093,Hand soap,Soap
21927,"Fresh, boned, skinless chicken thighs",Chicken
26914,Organic Gruau - Qi'a - See Varieties in store,Salt
47063,Prosciutto - View Varieties in store,Sugar
31826,Organic granola bars - see varieties in store,Bars
4321,chia seeds,Chia Seed
32959,Small white yellow-flesh potatoes - from Quebec - Canada # 1,Potatoes
16228,Field Orange Peppers - Quebec - 50% off,Peppers
10650,Ice Cream - Gelato - See Varieties in Store,Ice Cream
863,All-purpose cleanser - see varieties in store,Cleaner
1888,Refrigerated smoothie,Drinks
15978,Fouxer of fabrics in sheets,Detergent
14929,Nail Polish - Color Rich,Personal Care
39991,Gruau - One Minute,Guavas
15526,Melon Honey - * Bonus 20 Points M,Honey
42231,Cheese Macaroni - Original - View Varieties in-store,Cheese
36766,Baby snack - MUM-MUM - View varieties in store,Baby Food
24914,Corporal Deodorant - Axis,Deodorant
99,mature,mature
41247,CARROTS NEW NEWS - Du Québec - Canada No 1,Carrots
2929,Frozen breaded fish fillets - Pub classics,Fish
15257,White Eggs - Gros Caliber,Egg
35601,Fresh entire chicken,Chicken
40724,Shower cleaner,Gel
25404,Hamburger breads - Ultra-soft - Buy 1 and get the second second,Breads
16563,Cookies - Maple Leaf - See Varieties In Store,Cookies
14573,Cretonnaire - View Varieties in store,Cabbage
39623,Frozen meal - kind house - see varieties in store,Frozen meal
25908,Energy bars - Vector,Bars
48732,Beans - Unnamed,Beans
42059,Greenhouse or mixed greenhouse tomatoes - from Canada and / or Mexico,Tomatoes
11001,Biological Peanut Butter - President's Choice,Peanut Butter
35803,Cookies - Viva Puffs,Cookies
19904,Hot Chocolate in Sachets - Carnation,Chocolates
1005,Beer - Canadian,Beer
34654,Bars - nuts and seeds,Bars
3315,Nectarines - Chile,Vegetables
44056,"Refrigerated orange juice, with pulps - Pure Premium - Save $ 1 with a good-discount in store",Juices
6638,Dental floss,Personal Care
24279,Capillary Products - Men Care,Stationary
30605,Ice Cream Log - Vanilla with Strawberry Coulis,Ice Cream
32293,Shower Gel - Saturday 19th and Sunday 20 January Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound,Gel
19776,Guimauves - Unnamed,Guavas
47,White flour (all use),Flour
29645,Frozen Cooked Foods - Slimming Kitchen,Frozen Food
5819,ACCOMPANYING PLAT - FAST & GOOD,Dessert
43272,Garlic stick - Giuseppe,Garlic
17487,Peanut Butter - Unnamed - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 3.49 per additional item - $ 3.49 The rest of the week,Peanut Butter
13143,Liver block - first harvest - see varieties in store - * Bonus 20 points m,Liver
1490,Sliced cheese product - Singles,Cheese
10548,"White eggs, Gros Caliber, Category A - Saturday 13 and Sunday October 14th Only - Limit of 2 - $ 2.49 The rest of the week or by item outside the limit",Egg
6047,"Beef, roasted, counter net",Beef
3512,Camembert cheese,Cheese
25642,Frozen breaded fish burgers,Fish
17915,"Frozen fruit juice, frozen - see varieties in store",Juices
13781,"Tiger wipers - Saturday, June 16th only - limit of 4 - $ 4.99 The rest of the week or by article out of bounds",Wiper
34794,Toothbrush - Extra Clean - Saturday 20th and Sunday 21 July only.- limit of 4 - 99 ¢ per additional article,Toothbrush
23190,Cookies - Small pleasures - see varieties in store,Cookies
26293,"chicken, thigh top, boned",Chicken
10699,Herbal pellets against coughs,Medicine
13457,Frozen Chicken Burgers - From Thursday 9 to Sunday 12 January only,Frozen Chicken
36209,Chocolates- Excellence - View Varieties in-store,Chocolates 
24654,Margarine - Traditional Tartinade,Spread
34516,"Charcuterie, Smokies",Chicken
724,Yogurt - creamy,Yogurt
27244,Frozen cheese sticks,Cheese
14084,Frozen chicken gratin,Frozen Chicken
32616,Chocolate - Orange - Saturday 23 and Sunday November 24th only!- limit of 4 - $ 3.99 the rest of the week or by article out of bounds,Chocolates
16467,Cereal - Squares - 50% discount,Cerealss
15245,"White eggs, category A - Saturday 7 and Sunday, September 8th only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",Egg
38751,PUDING - Snack Pack - See Varieties In stock,Dessert
43274,"Frozen chicken wings - Buy 1 and get 1 box Burgers, fries, tabs, straps or chicken breast chicken flamingo (600-800 g)",Frozen Chicken
18140,Vegetables - see varieties in store,Vegetables
8326,Yogurt Style Balkan - Original - Buy 1 and Get FREE 1 Yogurt Original Balkan Style (650-750 g) worth $ 2.99,Yogurt
19398,Biological mature - United States,Salt
30387,Liquid textile softener - Saturday 24th and Sunday 25 August only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,Liquid Detergent
6329,Frozen Pizza - Giuseppe Lift Au-Oven - * Bonus 30 Points M,Frozen Pizza
26220,Foaming cleaner for the body,Cleaner
22075,Mined with ham - Natural Selections - See in store varieties,Ham
21828,Organic Foods in Puree for Baby - See Varieties In stock,Baby Food
17053,Preparation for Infants - Probiotic Good Start,Baby Food
17924,Refrigerated fruit juice - creations - see varieties in store,Juices
7177,jasmine rice,Rice
20404,"Beef, round interior",Beef
23517,Deodorant - High Endurance,Deodorant
34946,"Flooded Pizza - Rustico - Saturday 29 and Sunday December 30th, only - Limit of 4 - $ 6.99 per additional item - 6.99 The rest of the week",Pizza
38286,Shampoo and Revitalizer - 2 in 1 - See Varieties in-store,Shampoo
13417,Fruit snacks,Fruit
41047,"Frozen Pizza - Ristorante - Saturday 6th and Sunday, July 7th only!",Frozen Pizza
42789,"Charcuterie, smoked sausages",Sausages
1097,Peanut butter and whipped dip,Peanut
24531,Peanut Butter - See Varieties In Store - * Bonus 20 Points M,Peanut Butter
41662,Sesame sticks,Seed
45185,Grilled almond nuts,Almond
36144,Soap breads - Men Care - See Varieties in store,Breads
19953,Salted beef,Beef
12838,Navet Fettuccine - Quebec,Mushrooms
36646,Romage Bar - President's Choice - See Varieties In Store,Beer
46363,Organic White Mushrooms - Canada,Mushrooms
15091,Fruit snack - fruit-o-long - See in store varieties,Snacks
32460,Sweet Nanaise Carrots - Quebec and / or Mexico,Carrots
15776,Green grapes without glitches,Grapes
9948,Salad bread patts - * cooked in store,Bread
13079,Hearts of celery - the United States and / or Mexico,Celery
43697,Chips - Saturday 1st September only - Limit of 4,Chips
20498,Grated Parmesan cheese,Cheese
11125,Peanut butter - crunchy - Saturday 20 and Sunday 21 July only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit,Peanut butter
12362,Capillary Products - Members price: $ 2.99,Stationary
30146,NAVEL ORANGES - South Africa,Oranges
26431,Dog Food - One Smart - * Bonus 40 Points M,Dog Food
1287,Cheese Cake Cream - Philadelphia,Cake
22380,Black plums - Chile,Plums
29650,Salami - Unnamed,Fish
23452,Honey - McCormicks,Honey
33523,Cream 15%,Cream
35629,Instant Coffee - * Bonus 25 Points M,Coffee
12070,Blueberries - Peru - Category # 1,Blueberries
35821,Cretons - Gaspésien,Cretons
19282,Bologna with garlic,Bologna
49013,Plastic Film - Molding Pelli - Save $ 1.48,Plastic Film
44968,Lemons - from Spain,Lemons
4619,Pasta - Smart,Pasta
23815,Organic tomatoes,Tomatoes
47285,"Crackers - Saturday, August 31 only.- limit of 4 - $ 2.49 the rest of the week or by item outside the limit",Crackers
24099,Refrigerated Pudding - Danette,Dessert
39280,"Pizza Flooded thin crust - Casa di Mama - View Varieties in-store - Saturday 1 and Sunday December 2nd, only - Limit of 4 - $ 6.99 The rest of the week or by article out of bounds",Pizza
5965,Fantasy molasses - lower price of the year,Herbs
21935,Gas Drink - Cola,Drinks
5576,Chocolate treatments - max: 3 per customer,Chocolates
22443,Crab Flavor Goberge Flakes,Crab
21472,Cookies - Chips,Cookies
24942,Seasoned rice - quickly & good - see varieties in store,Rice
30584,Fresh pasta - Buy 1 and get the second second,Pasta
14490,Coffee with k-cup buckets - original mix,Coffee
25215,Frozen Pizza - Casa di Mama - Saturday 15 and Sunday 16 September Only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit,Frozen Pizza
24783,Energy Bar - CLIF - See in store varieties,Bars
31616,Probiotic Drink - Danactive - See Varieties in-store,Drinks
41441,Lettuce in red leaves - from Arizona - * Bonus 10 points M,Lettuce
48075,Sweet Condensed Milk - President's Choice,Milk
37121,Chocolate treats - see varieties in store - * Bonus 20 points M,Chocolates
6160,Laundry Detergent - FLINGS,Laundry Detergent
38611,Biscuits - Whippet - See Varieties in store,Biscuits
10848,"chicken, chest, with bone",Chicken
16144,Chop Chop Salad Set - of the United States,Salad
10387,Grated cheese - see varieties in store,Cheese
13514,Revitalizer - Saturday 25th and Sunday 26 August only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound,Salt
14095,Alcoholic beverage in cans,Beer
9473,Chocolate - Ferrero Collection,Chocolates
49652,English cucumber without glitches - from Canada and / or Mexico,Cucumbers
43765,Cereal - Croque-morning - see formats and varieties in store,Cereals
31736,"pork, chop, boneless",Pork
4283,Cheese snacks,Cheese
11223,Pudding,Dessert
16825,Iced Sorbet - Chapman's - See Varieties In Store,Ice Cream
9997,Toothpaste - see varieties in store,Toothpaste
31789,"Apple snack - Irresistibles Wellness, Selection",Snacks
11845,"Duck, confit thighs",Duck
26981,"Couscous - Buy 1 and Get FREE 1 Green Lentil Box Tipiak (240 g), worth $ 3.99",Herbs
40421,Hazelnut Chocolate Spread - * Bonus 20 Points M,Spread
19878,"scallops, wholesale",Fish
45792,Hygienic paper - * Bonus 35 points m,Hygienic paper
43310,Ground Coffee Cartridges - See Varieties In Store,Coffee
29156,Gluten Free Cereal - Chex - View Varieties In-store,Cereals
10283,Dog Treats - Dentalife,Dog Food
15662,Antiperspirant - axis,Medicine
31304,Frozen chicken breast nuggets,Frozen Chicken
16427,Beer in extra cans,Beer
19174,Yogurt - Mediterranean - See Varieties in Store - * Bonus 15 Points M,Yogurt
2713,FOOD SUPPLEMENT FOR TOUTS-SMALL A + - Save up to $ 3,Snacks
44590,Maple Syrup - Quebec - View Varieties in-store,Maple Syrup
10677,Fruit snack - Gogo Squeez - See in store varieties,Snacks
35829,"Cookies - Celebration - Buy 2 and get free 1 marshmallic bag (454 g), worth $ 2.49.",Cookies
32412,Beer in cans - Buy 2 crates and get a $ 15 reduction on your other groceries,Beer
32539,Brunette Asian pears - China - Extra Category of Fantasy,Pear
40753,Laundry Liquid Detergent - Simply - Saturday 9th and Sunday 10 February alone - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,Laundry Liquid Detergent
44457,Chocolate - Original,Chocolates
3524,Frozen Pizza - Casa di Mama - See Varieties in-store,Frozen Pizza
11738,Yellow Zucchini - Quebec - Lower price of the year,Zucchini
11220,Vegetable straws,Vegetables
13805,"tuna, darnes",Tuna
41194,Beer - Rickard's - Buy 2 Caisses and IGA will pay the equivalent of 2 taxes ($ 9.28),Beer
8072,Layers - Sizes: 1-6,Layers
429,Frozen breaded fish fillets - Signature,Fish
8169,Liquid honey - Unnamed,Honey
48347,Frozen meal - O 'Sole Mio,Frozen meal
3675,Frozen chicken nuggets,Frozen Chicken
1198,Ice Dessert - Parlor - See Varieties In Store,Ice Cream
18020,Sliced lover,Chicken
13291,Pasta - Bistro - * Bonus 25 Points M In purchase of 3,Pasta
36133,Beer - Abbey,Beer
27582,Chips - Saturday 11th and Sunday 12 January only - Limit of 4,Chips
9033,Cereals,Cereals
25195,Squares at Rice Krispies - Kellogg's,Rice
16618,NAVEL Oranges - Spain,Oranges
14386,Smoked sausages - see varieties in store,Sausages
19484,Leeks - Quebec,Leeks
13874,Craquelins - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 3.49 The rest of the week or by article out of bounds,Craquelins
18799,Yogurt - minigo - see varieties in store,Yogurt
11072,Frozen pizza - thin and crispy crust - see varieties in store,Frozen pizza
48130,"Mouthwash - Saturday 21 and Sunday, September 22 only.- Limit of 4 - $ 2.99 per additional item",Mouthwash
25266,"White eggs, big caliber, category A - Saturday, October 20th only - Limit of 2 - $ 2.49 The rest of the week or by item outside the limit",Egg
17160,Creton pork - Pack of 2 boxes,Pork
30570,Bars - Nutri-Grain - See Varieties In-store,Bars
38712,Extra Lean Chopped Chicken - Blue Menu,Chicken
45707,"Fruit in Cup - Selection, Irresistibles Wellness - See Varieties In stock",Fruits
14421,Frozen potato cakes,Potatoes
16456,Yogurt to drink - Mini Yop,Yogurt 
6485,Goberge (imitation of crab flesh),Cabbage
30561,French Style Round Interior Bifteck - from Beef Canada AA or a higher category or USDA Select,Beef
45310,Bar - Chewy - See Varieties in-store,Bars
18581,Sofoper Gruau,Guavas
33086,Shells - * Bonus 25 Points M In purchase of 2,Fish
39678,Frozen fries potatoes - Favor Crisp,Potatoes
5436,Bologna - * Bonus 20 points M,Chicken
45870,Yellow Asian pears - from China - Extra Category of Fantasy,Pears
27204,Cereal - crisp oats - See variety in-store,Cereals
29077,Montagnard ham,Pasta
43140,Salsa - President's Choice - See Varieties In Store,Chips
9051,goat cheese,Mutton
15248,Fresh chopped chicken - from Quebec - * Bonus 30 points m,Chicken
35124,Apples Granny Smith - from Washington - Extra Category of Fantasy,Apples
4162,Capsules Coffee - Maxwell House,Coffee
40027,Eye Shadows - Photoreready,Personal Care
48835,"White eggs Omega-3, Gros - irresistible caliber, Wellness",Egg
15433,Pizza frozen pockets - McCain - See in store varieties,Pizza
26955,Tisane,Dessert
29820,Roast boneless pork loin - center cut,Pork
27116,Mascara - Lash Paradise,Personal Care
6218,Cereal - Lucky Charms,Cereals
16539,Corn in Epis 2 Colors - Quebec - Canada # 1,Corn
17533,Redhead beer,Mango
33098,"Peanut butter - all natural - Saturday, February 16th only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds",Peanut butter
7645,Antiperspirant or deodorant - axis,Deodorant
5702,Small Potatoes Russet - Quebec - Canada No 1,Potatoes
30776,Chips - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.29 The rest of the week or by article out of bounds,Chips
33015,Sachets Tea - Saturday 11th and Sunday 12 January alone - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week,Tea
37241,Laundry Standing - Refill,Liquid Laundry Detergent
41432,Soup Mix in Sachets - Cup-a-Soup,Soup
2631,Garniture - Sundae Syrup,Mutton
22220,Butter - salty or not salty,Butter
28876,Cookies - Maxi-Fruits,Cookies
16959,"Big White Eggs, Grade A - Saturday 25 and Sunday 26 August only - Limit of 2 - $ 2.49 The rest of the week or by article out of bound",Egg
47654,Pizza Frozen thin crust - Casa di Mama - View varieties in store,Pizza
32492,Cut Carrots - United States,Carrots
44410,Blueberries - United States - Category # 1,Blueberries
40711,Original cheese dip - the laughing cow,Cheese
9083,Protective panties,Personal Care
26312,Young turkey seasoned frozen,Turkey
20393,Bouillon - Campbell's - Buy 3 and get FREE fourth,Turkey
17715,"Young frozen turkey, category A",Turkey
4520,Chips - See varieties in store - 50% off,Chips
8420,Having dinner,Dinner
20658,Pure BeauRivage Maple Syrup - Dark-Robust Taste,Maple Syrup
38718,Sliced cheese product - Slices,Cheese
37851,Vaporizer lotion,Air Purifier
33541,Biscuits - Oreo - View Varieties in store,Biscuits
15370,Organic raspberries,Raspberries
44795,Boneless Fresh Pork Longe Chops - BBQ,Pork
11110,Marshmallows - Unnamed - See Varieties in Store,Marshmallos
32204,"Batteries - Saturday, November 16th only - Limit of 4 - $ 13.63 The rest of the week or by article out of bound",Batteries
36763,Pure honey - President's choice,Honey
2601,Tea - Orange Pekoe,Tea
37166,Pale tuna - See varieties in store,Tuna
25459,Drill duo,Tuna
17574,Extra skinny chicken chicken well wellbeing,Chicken
17666,Cleaner,Cleaner
28991,chopped chicken,Beef
12016,Chocolates- Excellence,Chocolates
49,Hazelnut spread,Spread
31140,Refrigerated soy drink - see varieties in store,Drinks
27564,"Moisturizing Cream - Total Effects - Saturday, November 16th only - Limit of 4 - $ 21.99 The rest of the week or by article out of bounds",Personal Care
7351,Carrots Nantes - Quebec,Carrots
2079,Cereal - Croque-morning,Cereals
5315,Bars - Mix of Hiker,Bars
29584,Ice Cream - GELATO - View Varieties in Store - * Bonus 25 Points M,Ice Cream
8041,Craquelins - Vinta,Craquelins
14799,Farfalle food dough,Dough
20674,Fridges - Hershey's - See Varieties in-store,Chocolates
28111,Pita Chips - See Varieties In Store,Chips
33780,Hauts of fresh chicken thigh,Chicken
45067,Granola Granola Organic Cereals - See Varieties in-store,Cereals
744,Styling products,Personal Care
13031,Gouda cheese,Vegetables
39298,Hearts of Celery - Quebec,Celery
28132,Ribs of frozen pork back,Pork
16423,Ice Treats - Mini Drumstick - See Varieties in-store,Ice Cream
26246,Chips - Puffs,Chips
449,Capillary Color - Belle-Color - Saturday 6th and Sunday 7th April alone - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,Stationary
27871,Arborio rice,Rice
500,Hygienic paper - President's choice - $ 4 - $ 6.99 per additional item,Hygienic paper
32401,Ice treats - Parlor - See in store varieties,Ice Cream
42416,Pure jam - Smucker's - View Varieties in-store - * Bonus 15 Points M,Jam
34485,Toothpaste - Maxfresh - See in store varieties,Toothpaste
15724,Organic Red Cabbage - Quebec,Cabbage
36830,Glucosamine,Medicine
11258,Deodorant - Speed Stick,Deodorant
13643,Tissue Paper - 30 miles premium for the purchase of 2. - August 30 only!,Tissue Paper
8182,Chips - Saturday 24th and Sunday 25 August only.- Limit of 4,Chips
8693,Green tea,Tea
32451,Bouillon - Selection - See Varieties in-store,Chicken
43913,Cookie,Cookies
8605,Dog Food - First Nutrition - Save $ 2.00 with a good-discount in store,Dog Food
41613,Coffee Grains - * Bonus 45 Points M,Coffee
25878,Onions,Onions
24168,Frozen seafood gratin,Fish
36914,Cranberry chicken spread,Cranberries
12187,Ice Cornets - Parlor - See Varieties In Store,Ice Cream
43720,Ice Tea - Saturday 1 and Sunday 2 February only!- Limit of 4 - 4.99 per additional item - $ 4.99 The rest of the week,Tea
6867,Dish liquid - View varieties in store - Lowest price of the year,Dish Soap
13542,Fresh chicken pestles,Chicken
42098,Dog Food - Classic Grill,Dog Food
27465,Children's snacks - see varieties in store,Baby Food
43394,Hazelnut spread with cocoa,Hazelnut
29125,100% orange juice - President's choice,Juices
18884,Yellow Peppers of Fields - Quebec,Peppers
38753,Broccoli - of the United States,Broccoli
37725,Chocolate bar - M & M's,Chocolates
41514,Cookies - Tradition,Cookies
32354,Red Grapes without glitches - the United States and / or Peru - Category # 1,Grapes
25165,Dog Food - Beneful - See Varieties In Store,Dog Food
17363,Red Tomatoes in Cluster - Canada and / or Mexico - Category # 1,Tomatoes
35019,Black Forest Ham in Slices,Ham
39092,Orange NAVEL WITHOUT Pépins,Oranges
6663,Corporal atomizer,Air Purifier
18176,Green grapes without glitches - the United States - Category # 1,Grapes
44955,Tuna - View Varieties In stock,Tuna
37335,Margarine - Original,Spread
32818,Air Purifier - * Bonus 15 Points M,Air Purifier
23929,Gas Drink - Coke Diet - Lower price of the year,Drinks
29210,Cookies - Rondeau,Cookies
39188,"Pork lanyard chops - Combination of cuts, swallowing and ribbut with OS - Thursday 8 to Saturday 10 November only.- The rest of the week $ 1.99 / lb",Pork
28859,"White eggs, big caliber, category A",Egg
35053,Soup - Campbell's - View Varieties in-store - * Bonus 25 Points M for 3,Soup
21884,Products for incontinence,Stationary
2240,"White eggs, category A",Egg
40472,Peanut Butter - * Bonus 25 Points M,Peanut Butter
42754,Cracies - Special K,Crackers
18379,Cerk Cache Instant,Crackers
24842,Fragrant rice with jasmine,Deodrant
32396,Puré Foods for Babies - See Varieties In Store,Baby Food
3337,Wipers - Green - Saturday 14th and Sunday 15 December only!- limit of 4 - $ 5.99 the rest of the week or by article out of bounds,Wipers
10027,"Frozen breaded chicken burgers - Pub style - Saturday, June 15th only - Limit of 4 - $ 5.99 per additional item - $ 5.99 The rest of the week",Frozen Chicken
148,Peanut Butter - Creamy Natural,Peanut Butter
29015,Apples Cortland - Quebec - Canada No. 1,Apples
26651,Beer - Original Draught,Beer
3248,Flooded Pizza - Slim and Crispy Crust - Sunday 29th and Monday 30 December only - Limit of 4 - $ 3.99 per additional item,Pizza
17991,Fondue cheese,Personal Care
32961,Vinier - up to $ 6 discount on all 3 and 4 l - * viniers excludes wine drinks,Drinks
18867,Creamy cabbage salad,Cream
28147,"Beef, Roast Palette (for pot-au-fire)",Beef
26899,Tender Bars - Chocomax Protein,Bars
21847,Roasted and ground coffee - See in store varieties,Coffee
26367,Cat Food - Perfect Servings,Cat Food
6121,Mesclun (mixed lettuce) Organic,Mutton
20547,Beef Broth - Campbell's,Beef
19971,Biscuits - Small pleasures - * Bonus 25 points M for purchase of 2,Biscuits
40178,Frozen gratin - see varieties in store,Salt
28085,Charcuterie,Spread
20400,Sugar spread,Sugar
1723,Gruau - Fast - See Varieties in-store,Guavas
26639,Hamburger breads - Gigantico,Breads
16682,Cereal - Sugar-Crisp,Cereals
6750,Honey - * Bonus 25 points,Honey
19784,Wiper - Limit of 4 - $ 7.99 per additional item,Wiper
4656,Cookies - Choco - See Varieties In store,Cookies
15406,Cereal - Cheerios - View Varieties in-store,Cereals
27474,Toothpaste - Sensitive Pro-Relief,Toothpaste
16198,Vegetable chips - see varieties in store,Chips
30482,BOSC pears - from the United States - Extra Category of Fantasy,Pears
25509,Miniature Carrots - United States - Category # 1,Carrots
30568,Anjou red pears - from the United States,Pears
34292,Frozen fries potatoes - lunch,Potatoes
32525,Zucchini - from the United States and / or Mexico,Zucchini
28568,Frozen fried rice - see varieties in store,Rice
21189,Mascara - Voluminous Million Lashes,Personal Care
4240,"Medium-big shrimp, cooked",Shrimp
11689,Toothpaste - Optic White - Saturday 12th and Sunday 13 October only.- limit of 4 - 3.99 the rest of the week or by article out of bounds,Toothpaste
44911,Alcoholic Beverage - Party Pack,Beer
22882,Mustard,Mustard
36587,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,Coffee
23198,Crispy Crackers - Special K,Crackers
34809,Puff pastry roll,Dessert
36253,Links 12/13 x - at Maxi & Cie only,Stationary
